X,Y,U,V,Stream,Density,Cp,Solid,P,T
0.1,0.1,1.17725,0.171562,0.0835231,1.225,-0.415362,0,99999.8,298
0.1,0.166667,1.07548,0.119307,0.156967,1.225,-0.17089,0,99999.9,298
0.1,0.233333,1.03876,0.0856633,0.22692,1.225,-0.0863702,0,99999.9,298
0.1,0.3,1.02333,0.0630595,0.295469,1.225,-0.0511849,0,100000,298
0.1,0.366667,1.01584,0.0469363,0.363365,1.225,-0.0341264,0,100000,298
0.1,0.433333,1.01172,0.0347618,0.430914,1.225,-0.0247767,0,100000,298
0.1,0.5,1.00921,0.0251206,0.49826,1.225,-0.0191363,0,100000,298
0.1,0.566667,1.00756,0.0171945,0.565475,1.225,-0.0154691,0,100000,298
0.1,0.633333,1.00639,0.0104912,0.632601,1.225,-0.0129369,0,100000,298
0.1,0.7,1.00552,0.0047031,0.699661,1.225,-0.0110972,0,100000,298
0.1,0.766667,1.00484,-0.000367571,0.766671,1.225,-0.00969848,0,100000,298
0.1,0.833333,1.00427,-0.00485116,0.83364,1.225,-0.00858845,0,100000,298
0.1,0.9,1.00379,-0.0088346,0.900574,1.225,-0.00767002,0,100000,298
0.1,0.966667,1.00336,-0.0123761,0.967478,1.225,-0.00687845,0,100000,298
0.1,1.03333,1.00296,-0.0155141,1.03435,1.225,-0.00616891,0,100000,298
0.1,1.1,1.00258,-0.0182736,1.10121,1.225,-0.00550943,0,100000,298
0.1,1.16667,1.00222,-0.0206697,1.16803,1.225,-0.00487676,0,100000,298
0.1,1.23333,1.00187,-0.022711,1.23484,1.225,-0.00425384,0,100000,298
0.1,1.3,1.00152,-0.0244013,1.30162,1.225,-0.00362832,0,100000,298
0.1,1.36667,1.00116,-0.0257411,1.36837,1.225,-0.00299158,0,100000,298
0.1,1.43333,1.00081,-0.0267297,1.4351,1.225,-0.0023382,0,100000,298
0.1,1.5,1.00046,-0.0273652,1.50181,1.225,-0.00166557,0,100000,298
0.1,1.56667,1.0001,-0.0276465,1.5685,1.225,-0.000973705,0,100000,298
0.1,1.63333,0.999752,-0.0275733,1.63516,1.225,-0.000265067,0,100000,298
0.1,1.7,0.999404,-0.0271477,1.7018,1.225,0.000455582,0,100000,298
0.1,1.76667,0.999061,-0.026374,1.76841,1.225,0.00118134,0,100000,298
0.1,1.83333,0.998728,-0.0252601,1.83501,1.225,0.00190339,0,100000,298
0.1,1.9,0.998409,-0.0238173,1.90158,1.225,0.00261125,0,100000,298
0.1,1.96667,0.998108,-0.0220612,1.96813,1.225,0.00329314,0,100000,298
0.1,2.03333,0.997829,-0.0200118,2.03466,1.225,0.00393641,0,100000,298
0.1,2.1,0.997577,-0.0176932,2.10117,1.225,0.00452802,0,100000,298
0.1,2.16667,0.997354,-0.0151342,2.16767,1.225,0.00505509,0,100000,298
0.1,2.23333,0.997167,-0.0123676,2.23415,1.225,0.00550544,0,100000,298
0.1,2.3,0.997017,-0.00942996,2.30062,1.225,0.00586817,0,100000,298
0.1,2.36667,0.996908,-0.00636097,2.36709,1.225,0.00613419,0,100000,298
0.1,2.43333,0.996842,-0.00320297,2.43355,1.225,0.00629665,0,100000,298
0.1,2.5,0.996819,-9.64502e-09,2.5,1.225,0.00635128,0,100000,298
0.1,2.56667,0.996842,0.00320295,2.56645,1.225,0.00629665,0,100000,298
0.1,2.63333,0.996908,0.00636095,2.63291,1.225,0.00613419,0,100000,298
0.1,2.7,0.997017,0.00942994,2.69938,1.225,0.00586817,0,100000,298
0.1,2.76667,0.997167,0.0123676,2.76585,1.225,0.00550544,0,100000,298
0.1,2.83333,0.997354,0.0151342,2.83233,1.225,0.00505509,0,100000,298
0.1,2.9,0.997577,0.0176932,2.89883,1.225,0.00452802,0,100000,298
0.1,2.96667,0.997829,0.0200118,2.96534,1.225,0.00393641,0,100000,298
0.1,3.03333,0.998108,0.0220612,3.03187,1.225,0.00329314,0,100000,298
0.1,3.1,0.998409,0.0238173,3.09842,1.225,0.00261125,0,100000,298
0.1,3.16667,0.998728,0.02526,3.16499,1.225,0.00190339,0,100000,298
0.1,3.23333,0.999061,0.026374,3.23159,1.225,0.00118134,0,100000,298
0.1,3.3,0.999404,0.0271477,3.2982,1.225,0.000455583,0,100000,298
0.1,3.36667,0.999752,0.0275733,3.36484,1.225,-0.000265066,0,100000,298
0.1,3.43333,1.0001,0.0276464,3.4315,1.225,-0.000973703,0,100000,298
0.1,3.5,1.00046,0.0273652,3.49819,1.225,-0.00166557,0,100000,298
0.1,3.56667,1.00081,0.0267296,3.5649,1.225,-0.00233819,0,100000,298
0.1,3.63333,1.00116,0.0257411,3.63163,1.225,-0.00299158,0,100000,298
0.1,3.7,1.00152,0.0244012,3.69838,1.225,-0.00362832,0,100000,298
0.1,3.76667,1.00187,0.022711,3.76516,1.225,-0.00425384,0,100000,298
0.1,3.83333,1.00222,0.0206697,3.83197,1.225,-0.00487675,0,100000,298
0.1,3.9,1.00258,0.0182735,3.89879,1.225,-0.00550943,0,100000,298
0.1,3.96667,1.00296,0.0155141,3.96565,1.225,-0.00616891,0,100000,298
0.1,4.03333,1.00336,0.012376,4.03252,1.225,-0.00687845,0,100000,298
0.1,4.1,1.00379,0.00883458,4.09943,1.225,-0.00767002,0,100000,298
0.1,4.16667,1.00427,0.00485114,4.16636,1.225,-0.00858845,0,100000,298
0.1,4.23333,1.00484,0.000367558,4.23333,1.225,-0.00969848,0,100000,298
0.1,4.3,1.00552,-0.00470311,4.30034,1.225,-0.0110972,0,100000,298
0.1,4.36667,1.00639,-0.0104912,4.3674,1.225,-0.0129369,0,100000,298
0.1,4.43333,1.00756,-0.0171946,4.43452,1.225,-0.0154691,0,100000,298
0.1,4.5,1.00921,-0.0251206,4.50174,1.225,-0.0191363,0,100000,298
0.1,4.56667,1.01172,-0.0347618,4.56909,1.225,-0.0247767,0,100000,298
0.1,4.63333,1.01584,-0.0469363,4.63664,1.225,-0.0341264,0,100000,298
0.1,4.7,1.02333,-0.0630595,4.70453,1.225,-0.0511849,0,100000,298
0.1,4.76667,1.03876,-0.0856633,4.77308,1.225,-0.0863702,0,99999.9,298
0.1,4.83333,1.07548,-0.119307,4.84303,1.225,-0.17089,0,99999.9,298
0.1,4.9,1.17725,-0.171562,4.91648,1.225,-0.415362,0,99999.8,298
0.166667,0.1,1.13069,0.0697863,0.0771251,1.225,-0.283338,0,99999.8,298
0.166667,0.166667,1.0859,0.0745116,0.150759,1.225,-0.184727,0,99999.9,298
0.166667,0.233333,1.05625,0.0640924,0.221912,1.225,-0.119766,0,99999.9,298
