X,Y,U,V,Stream,Density,Cp,Solid,P,T
0.05,0.05,1.17577,0.173057,0.0417119,1.225,-0.412379,0,99999.8,298
0.05,0.0833333,1.07401,0.122289,0.0783845,1.225,-0.168443,0,99999.9,298
0.05,0.116667,1.03731,0.0901149,0.113312,1.225,-0.0841391,0,100000,298
0.05,0.15,1.02191,0.0689542,0.147539,1.225,-0.049058,0,100000,298
0.05,0.183333,1.01446,0.0542383,0.18144,1.225,-0.0320641,0,100000,298
0.05,0.216667,1.01039,0.0434257,0.215169,1.225,-0.022767,0,100000,298
0.05,0.25,1.00794,0.035091,0.248799,1.225,-0.0171796,0,100000,298
0.05,0.283333,1.00636,0.0284049,0.282365,1.225,-0.013573,0,100000,298
0.05,0.316667,1.00528,0.0228638,0.31589,1.225,-0.0111141,0,100000,298
0.05,0.35,1.00451,0.0181483,0.349384,1.225,-0.00936461,0,100000,298
0.05,0.383333,1.00393,0.0140478,0.382857,1.225,-0.00807697,0,100000,298
0.05,0.416667,1.00349,0.0104185,0.416313,1.225,-0.00710277,0,100000,298
0.05,0.45,1.00314,0.00715956,0.449756,1.225,-0.00634869,0,100000,298
0.05,0.483333,1.00286,0.0041983,0.483189,1.225,-0.00575358,0,100000,298
0.05,0.516667,1.00263,0.00148127,0.516614,1.225,-0.00527601,0,100000,298
0.05,0.55,1.00244,-0.00103157,0.550031,1.225,-0.00488704,0,100000,298
0.05,0.583333,1.00227,-0.00337063,0.583443,1.225,-0.00456593,0,100000,298
0.05,0.616667,1.00213,-0.00555934,0.61685,1.225,-0.00429748,0,100000,298
0.05,0.65,1.002,-0.00761587,0.650252,1.225,-0.00407029,0,100000,298
0.05,0.683333,1.00189,-0.00955447,0.68365,1.225,-0.00387566,0,100000,298
0.05,0.716667,1.00179,-0.0113863,0.717045,1.225,-0.00370682,0,100000,298
0.05,0.75,1.00169,-0.0131203,0.750436,1.225,-0.00355843,0,100000,298
0.05,0.783333,1.0016,-0.0147634,0.783824,1.225,-0.00342621,0,100000,298
0.05,0.816667,1.00152,-0.016321,0.817209,1.225,-0.00330665,0,100000,298
0.05,0.85,1.00144,-0.0177974,0.850592,1.225,-0.00319687,0,100000,298
0.05,0.883333,1.00136,-0.019196,0.883972,1.225,-0.00309446,0,100000,298
0.05,0.916667,1.00129,-0.0205193,0.917349,1.225,-0.00299736,0,100000,298
0.05,0.95,1.00121,-0.0217691,0.950724,1.225,-0.00290382,0,100000,298
0.05,0.983333,1.00114,-0.0229466,0.984097,1.225,-0.00281232,0,100000,298
0.05,1.01667,1.00107,-0.0240529,1.01747,1.225,-0.00272156,0,100000,298
0.05,1.05,1.001,-0.0250882,1.05084,1.225,-0.00263036,0,100000,298
0.05,1.08333,1.00093,-0.0260528,1.0842,1.225,-0.00253772,0,100000,298
0.05,1.11667,1.00086,-0.0269465,1.11756,1.225,-0.00244272,0,100000,298
0.05,1.15,1.00079,-0.027769,1.15092,1.225,-0.00234459,0,100000,298
0.05,1.18333,1.00071,-0.0285199,1.18428,1.225,-0.00224262,0,100000,298
0.05,1.21667,1.00064,-0.0291984,1.21764,1.225,-0.00213621,0,100000,298
0.05,1.25,1.00057,-0.0298039,1.25099,1.225,-0.00202483,0,100000,298
0.05,1.28333,1.00049,-0.0303355,1.28434,1.225,-0.00190805,0,100000,298
0.05,1.31667,1.00042,-0.0307923,1.31769,1.225,-0.0017855,0,100000,298
0.05,1.35,1.00034,-0.0311735,1.35104,1.225,-0.00165691,0,100000,298
0.05,1.38333,1.00027,-0.0314782,1.38438,1.225,-0.00152208,0,100000,298
0.05,1.41667,1.00019,-0.0317055,1.41772,1.225,-0.00138087,0,100000,298
0.05,1.45,1.00011,-0.0318546,1.45106,1.225,-0.00123326,0,100000,298
0.05,1.48333,1.00003,-0.0319247,1.4844,1.225,-0.00107928,0,100000,298
0.05,1.51667,0.99995,-0.0319153,1.51773,1.225,-0.000919056,0,100000,298
0.05,1.55,0.99987,-0.0318256,1.55106,1.225,-0.000752794,0,100000,298
0.05,1.58333,0.999789,-0.0316555,1.58439,1.225,-0.000580788,0,100000,298
0.05,1.61667,0.999709,-0.0314045,1.61771,1.225,-0.000403413,0,100000,298
0.05,1.65,0.999628,-0.0310726,1.65103,1.225,-0.000221129,0,100000,298
0.05,1.68333,0.999547,-0.0306598,1.68435,1.225,-3.4479e-05,0,100000,298
0.05,1.71667,0.999467,-0.0301664,1.71767,1.225,0.000155914,0,100000,298
0.05,1.75,0.999387,-0.029593,1.75099,1.225,0.000349347,0,100000,298
0.05,1.78333,0.999308,-0.0289401,1.7843,1.225,0.000545045,0,100000,298
0.05,1.81667,0.999231,-0.0282089,1.81761,1.225,0.000742162,0,100000,298
0.05,1.85,0.999154,-0.0274003,1.85091,1.225,0.000939788,0,100000,298
0.05,1.88333,0.99908,-0.026516,1.88422,1.225,0.00113695,0,100000,298
0.05,1.91667,0.999007,-0.0255576,1.91752,1.225,0.00133264,0,100000,298
0.05,1.95,0.998936,-0.0245271,1.95082,1.225,0.00152579,0,100000,298
0.05,1.98333,0.998867,-0.0234267,1.98411,1.225,0.00171531,0,100000,298
0.05,2.01667,0.998802,-0.022259,2.01741,1.225,0.00190009,0,100000,298
0.05,2.05,0.998739,-0.0210268,2.0507,1.225,0.00207899,0,100000,298
0.05,2.08333,0.998679,-0.0197331,2.08399,1.225,0.0022509,0,100000,298
0.05,2.11667,0.998623,-0.0183813,2.11728,1.225,0.0024147,0,100000,298
0.05,2.15,0.99857,-0.0169749,2.15056,1.225,0.0025693,0,100000,298
0.05,2.18333,0.998522,-0.0155178,2.18385,1.225,0.00271365,0,100000,298
0.05,2.21667,0.998477,-0.0140141,2.21713,1.225,0.00284675,0,100000,298
0.05,2.25,0.998437,-0.012468,2.25041,1.225,0.00296764,0,100000,298
0.05,2.28333,0.998402,-0.010884,2.2837,1.225,0.00307547,0,100000,298
0.05,2.31667,0.998371,-0.00926679,2.31698,1.225,0.00316943,0,100000,298
0.05,2.35,0.998345,-0.00762117,2.35025,1.225,0.00324885,0,100000,298
0.05,2.38333,0.998324,-0.00595211,2.38353,1.225,0.00331311,0,100000,298
0.05,2.41667,0.998309,-0.0042647,2.41681,1.225,0.00336174,0,100000,298
0.05,2.45,0.998298,-0.00256412,2.45009,1.225,0.00339437,0,100000,298
0.05,2.48333,0.998293,-0.000855612,2.48336,1.225,0.00341075,0,100000,298
0.05,2.51667,0.998293,0.000855547,2.51664,1.225,0.00341075,0,100000,298
0.05,2.55,0.998298,0.00256406,2.54991,1.225,0.00339437,0,100000,298
0.05,2.58333,0.998309,0.00426464,2.58319,1.225,0.00336174,0,100000,298
0.05,2.61667,0.998324,0.00595204,2.61647,1.225,0.00331311,0,100000,298
0.05,2.65,0.998345,0.0076211,2.64975,1.225,0.00324885,0,100000,298
0.05,2.68333,0.998371,0.00926673,2.68302,1.225,0.00316943,0,100000,298
0.05,2.71667,0.998402,0.0108839,2.7163,1.225,0.00307547,0,100000,298
0.05,2.75,0.998437,0.0124679,2.74959,1.225,0.00296764,0,100000,298
0.05,2.78333,0.998477,0.014014,2.78287,1.225,0.00284675,0,100000,298
0.05,2.81667,0.998522,0.0155178,2.81615,1.225,0.00271365,0,100000,298
0.05,2.85,0.99857,0.0169749,2.84944,1.225,0.0025693,0,100000,298
0.05,2.88333,0.998623,0.0183812,2.88272,1.225,0.0024147,0,100000,298
0.05,2.91667,0.998679,0.019733,2.91601,1.225,0.0022509,0,100000,298
0.05,2.95,0.998739,0.0210267,2.9493,1.225,0.002079,0,100000,298
0.05,2.98333,0.998802,0.0222589,2.98259,1.225,0.00190009,0,100000,298
0.05,3.01667,0.998867,0.0234266,3.01589,1.225,0.00171531,0,100000,298
0.05,3.05,0.998936,0.024527,3.04918,1.225,0.0015258,0,100000,298
0.05,3.08333,0.999007,0.0255575,3.08248,1.225,0.00133265,0,100000,298
0.05,3.11667,0.99908,0.0265159,3.11578,1.225,0.00113696,0,100000,298
0.05,3.15,0.999154,0.0274003,3.14909,1.225,0.000939792,0,100000,298
0.05,3.18333,0.999231,0.0282088,3.18239,1.225,0.000742166,0,100000,298
0.05,3.21667,0.999308,0.0289401,3.2157,1.225,0.000545049,0,100000,298
0.05,3.25,0.999387,0.0295929,3.24901,1.225,0.000349351,0,100000,298
0.05,3.28333,0.999467,0.0301664,3.28233,1.225,0.000155918,0,100000,298
0.05,3.31667,0.999547,0.0306597,3.31565,1.225,-3.44747e-05,0,100000,298
0.05,3.35,0.999628,0.0310725,3.34897,1.225,-0.000221125,0,100000,298
0.05,3.38333,0.999709,0.0314044,3.38229,1.225,-0.000403408,0,100000,298
0.05,3.41667,0.999789,0.0316554,3.41561,1.225,-0.000580783,0,100000,298
0.05,3.45,0.99987,0.0318256,3.44894,1.225,-0.00075279,0,100000,298
0.05,3.48333,0.99995,0.0319152,3.48227,1.225,-0.000919051,0,100000,298
0.05,3.51667,1.00003,0.0319246,3.5156,1.225,-0.00107928,0,100000,298
0.05,3.55,1.00011,0.0318545,3.54894,1.225,-0.00123326,0,100000,298
0.05,3.58333,1.00019,0.0317054,3.58228,1.225,-0.00138087,0,100000,298
0.05,3.61667,1.00027,0.0314781,3.61562,1.225,-0.00152207,0,100000,298
0.05,3.65,1.00034,0.0311735,3.64896,1.225,-0.00165691,0,100000,298
0.05,3.68333,1.00042,0.0307923,3.68231,1.225,-0.0017855,0,100000,298
0.05,3.71667,1.00049,0.0303354,3.71566,1.225,-0.00190804,0,100000,298
0.05,3.75,1.00057,0.0298038,3.74901,1.225,-0.00202482,0,100000,298
0.05,3.78333,1.00064,0.0291984,3.78236,1.225,-0.0021362,0,100000,298
0.05,3.81667,1.00071,0.0285198,3.81572,1.225,-0.00224261,0,100000,298
0.05,3.85,1.00079,0.027769,3.84908,1.225,-0.00234458,0,100000,298
0.05,3.88333,1.00086,0.0269464,3.88244,1.225,-0.00244272,0,100000,298
0.05,3.91667,1.00093,0.0260527,3.9158,1.225,-0.00253771,0,100000,298
0.05,3.95,1.001,0.0250881,3.94916,1.225,-0.00263036,0,100000,298
0.05,3.98333,1.00107,0.0240528,3.98253,1.225,-0.00272155,0,100000,298
0.05,4.01667,1.00114,0.0229466,4.0159,1.225,-0.00281232,0,100000,298
0.05,4.05,1.00121,0.021769,4.04928,1.225,-0.00290381,0,100000,298
0.05,4.08333,1.00129,0.0205193,4.08265,1.225,-0.00299735,0,100000,298
