X,Y,U,V,Stream,Density,Cp,Solid,P,T
0,0,0,0,-0.0685602,0,0,0,0,0
0,0,0,0,-0.061762,0,0,0,0,0
0,0,0,0,-0.0584113,0,0,0,0,0
0,0,0,0,-0.0564175,0,0,0,0,0
0,0,0,0,-0.0550262,0,0,0,0,0
0,0,0,0,-0.0539256,0,0,0,0,0
0,0,0,0,-0.0529695,0,0,0,0,0
0,0,0,0,-0.0520803,0,0,0,0,0
0,0,0,0,-0.051213,0,0,0,0,0
0,0,0,0,-0.0503388,0,0,0,0,0
0,0,0,0,-0.0494381,0,0,0,0,0
0,0,0,0,-0.0484965,0,0,0,0,0
0,0,0,0,-0.047503,0,0,0,0,0
0,0,0,0,-0.0464489,0,0,0,0,0
0,0,0,0,-0.0453268,0,0,0,0,0
0,0,0,0,-0.0441308,0,0,0,0,0
0,0,0,0,-0.0428556,0,0,0,0,0
0,0,0,0,-0.0414971,0,0,0,0,0
0,0,0,0,-0.0400516,0,0,0,0,0
0,0,0,0,-0.0385165,0,0,0,0,0
0,0,0,0,-0.0368896,0,0,0,0,0
0,0,0,0,-0.0351697,0,0,0,0,0
0,0,0,0,-0.0333564,0,0,0,0,0
0,0,0,0,-0.0314499,0,0,0,0,0
0,0,0,0,-0.0294517,0,0,0,0,0
0,0,0,0,-0.0273638,0,0,0,0,0
0,0,0,0,-0.0251894,0,0,0,0,0
0,0,0,0,-0.0229324,0,0,0,0,0
0,0,0,0,-0.0205978,0,0,0,0,0
0,0,0,0,-0.0181915,0,0,0,0,0
0,0,0,0,-0.0157203,0,0,0,0,0
0,0,0,0,-0.0131917,0,0,0,0,0
0,0,0,0,-0.0106141,0,0,0,0,0
0,0,0,0,-0.00799636,0,0,0,0,0
0,0,0,0,-0.0053481,0,0,0,0,0
0,0,0,0,-0.00267924,0,0,0,0,0
0,0,0,0,6.44114e-10,0,0,0,0,0
0,0,0,0,0.00267924,0,0,0,0,0
0,0,0,0,0.00534811,0,0,0,0,0
0,0,0,0,0.00799636,0,0,0,0,0
0,0,0,0,0.0106141,0,0,0,0,0
0,0,0,0,0.0131917,0,0,0,0,0
0,0,0,0,0.0157203,0,0,0,0,0
0,0,0,0,0.0181915,0,0,0,0,0
0,0,0,0,0.0205978,0,0,0,0,0
0,0,0,0,0.0229324,0,0,0,0,0
0,0,0,0,0.0251894,0,0,0,0,0
0,0,0,0,0.0273638,0,0,0,0,0
0,0,0,0,0.0294517,0,0,0,0,0
0,0,0,0,0.0314499,0,0,0,0,0
0,0,0,0,0.0333564,0,0,0,0,0
0,0,0,0,0.0351697,0,0,0,0,0
0,0,0,0,0.0368896,0,0,0,0,0
0,0,0,0,0.0385165,0,0,0,0,0
0,0,0,0,0.0400516,0,0,0,0,0
0,0,0,0,0.0414971,0,0,0,0,0
0,0,0,0,0.0428556,0,0,0,0,0
0,0,0,0,0.0441308,0,0,0,0,0
0,0,0,0,0.0453268,0,0,0,0,0
0,0,0,0,0.0464489,0,0,0,0,0
0,0,0,0,0.047503,0,0,0,0,0
0,0,0,0,0.0484965,0,0,0,0,0
0,0,0,0,0.0494381,0,0,0,0,0
0,0,0,0,0.0503388,0,0,0,0,0
0,0,0,0,0.051213,0,0,0,0,0
0,0,0,0,0.0520803,0,0,0,0,0
0,0,0,0,0.0529695,0,0,0,0,0
0,0,0,0,0.0539256,0,0,0,0,0
0,0,0,0,0.0550262,0,0,0,0,0
0,0,0,0,0.0564175,0,0,0,0,0
0,0,0,0,0.0584113,0,0,0,0,0
0,0,0,0,0.061762,0,0,0,0,0
0,0,0,0,0.0685602,0,0,0,0,0
0,0,0,0,-0.0764251,0,0,0,0,0
0,0,0,0,-0.069479,0,0,0,0,0
0,0,0,0,-0.0649707,0,0,0,0,0
0,0,0,0,-0.0618868,0,0,0,0,0
0,0,0,0,-0.0596152,0,0,0,0,0
0,0,0,0,-0.0578142,0,0,0,0,0
0,0,0,0,-0.0562906,0,0,0,0,0
0,0,0,0,-0.0549306,0,0,0,0,0
0,0,0,0,-0.0536636,0,0,0,0,0
0,0,0,0,-0.0524439,0,0,0,0,0
0,0,0,0,-0.0512398,0,0,0,0,0
0,0,0,0,-0.0500289,0,0,0,0,0
0,0,0,0,-0.0487943,0,0,0,0,0
0,0,0,0,-0.0475232,0,0,0,0,0
0,0,0,0,-0.0462053,0,0,0,0,0
0,0,0,0,-0.0448324,0,0,0,0,0
0,0,0,0,-0.0433979,0,0,0,0,0
0,0,0,0,-0.0418962,0,0,0,0,0
0,0,0,0,-0.040323,0,0,0,0,0
0,0,0,0,-0.0386748,0,0,0,0,0
0,0,0,0,-0.0369492,0,0,0,0,0
0,0,0,0,-0.0351444,0,0,0,0,0
0,0,0,0,-0.0332596,0,0,0,0,0
0,0,0,0,-0.0312949,0,0,0,0,0
0,0,0,0,-0.029251,0,0,0,0,0
0,0,0,0,-0.0271298,0,0,0,0,0
0,0,0,0,-0.0249339,0,0,0,0,0
0,0,0,0,-0.0226666,0,0,0,0,0
