X,Y,U,V,Stream,Density,Cp,Solid,P,T
0.03,0.03,0,0,0.0806073,0,0,0,0,0
0.03,0.05,0,0,0.100606,0,0,0,0,0
0.03,0.07,0,0,0.120601,0,0,0,0,0
0.03,0.09,0,0,0.140592,0,0,0,0,0
0.03,0.11,0,0,0.16058,0,0,0,0,0
0.03,0.13,0,0,0.180564,0,0,0,0,0
0.03,0.15,0,0,0.200545,0,0,0,0,0
0.03,0.17,0,0,0.220521,0,0,0,0,0
0.03,0.19,0,0,0.240494,0,0,0,0,0
0.03,0.21,0,0,0.260463,0,0,0,0,0
0.03,0.23,0,0,0.280427,0,0,0,0,0
0.03,0.25,0,0,0.300388,0,0,0,0,0
0.03,0.27,0,0,0.320344,0,0,0,0,0
0.03,0.29,0,0,0.340296,0,0,0,0,0
0.03,0.31,0,0,0.360243,0,0,0,0,0
0.03,0.33,0,0,0.380186,0,0,0,0,0
0.03,0.35,0,0,0.400124,0,0,0,0,0
0.03,0.37,0,0,0.420057,0,0,0,0,0
0.03,0.39,0,0,0.439986,0,0,0,0,0
0.03,0.41,0,0,0.459909,0,0,0,0,0
0.03,0.43,0,0,0.479828,0,0,0,0,0
0.03,0.45,0,0,0.499741,0,0,0,0,0
0.03,0.47,0,0,0.519649,0,0,0,0,0
0.03,0.49,0,0,0.539551,0,0,0,0,0
0.03,0.51,0,0,0.559448,0,0,0,0,0
0.03,0.53,0,0,0.57934,0,0,0,0,0
0.03,0.55,0,0,0.599226,0,0,0,0,0
0.03,0.57,0,0,0.619105,0,0,0,0,0
0.03,0.59,0,0,0.638979,0,0,0,0,0
0.03,0.61,0,0,0.658847,0,0,0,0,0
0.03,0.63,0,0,0.678709,0,0,0,0,0
0.03,0.65,0,0,0.698565,0,0,0,0,0
0.03,0.67,0,0,0.718414,0,0,0,0,0
0.03,0.69,0,0,0.738256,0,0,0,0,0
0.03,0.71,0,0,0.758092,0,0,0,0,0
0.03,0.73,0,0,0.777922,0,0,0,0,0
0.03,0.75,0,0,0.797744,0,0,0,0,0
0.03,0.77,0,0,0.81756,0,0,0,0,0
0.03,0.79,0,0,0.837368,0,0,0,0,0
0.03,0.81,0,0,0.85717,0,0,0,0,0
0.03,0.83,0,0,0.876964,0,0,0,0,0
0.03,0.85,0,0,0.896751,0,0,0,0,0
0.03,0.87,0,0,0.91653,0,0,0,0,0
0.03,0.89,0,0,0.936302,0,0,0,0,0
0.03,0.91,0,0,0.956066,0,0,0,0,0
0.03,0.93,0,0,0.975822,0,0,0,0,0
0.03,0.95,0,0,0.99557,0,0,0,0,0
0.03,0.97,0,0,1.01531,0,0,0,0,0
0.03,0.99,0,0,1.03504,0,0,0,0,0
0.03,1.01,0,0,1.05477,0,0,0,0,0
0.03,1.03,0,0,1.07448,0,0,0,0,0
0.03,1.05,0,0,1.09419,0,0,0,0,0
0.03,1.07,0,0,1.11389,0,0,0,0,0
0.03,1.09,0,0,1.13358,0,0,0,0,0
0.03,1.11,0,0,1.15326,0,0,0,0,0
0.03,1.13,0,0,1.17293,0,0,0,0,0
0.03,1.15,0,0,1.1926,0,0,0,0,0
0.03,1.17,0,0,1.21225,0,0,0,0,0
0.03,1.19,0,0,1.2319,0,0,0,0,0
0.03,1.21,0,0,1.25153,0,0,0,0,0
0.03,1.23,0,0,1.27116,0,0,0,0,0
0.03,1.25,0,0,1.29078,0,0,0,0,0
