X,Y,U,V,Stream,Density,Cp,Solid,P,T
0.0375,0.0375,0,0,0.0882614,0,0,0,0,0
0.0375,0.0625,0,0,0.113259,0,0,0,0,0
0.0375,0.0875,0,0,0.138251,0,0,0,0,0
0.0375,0.1125,0,0,0.163237,0,0,0,0,0
0.0375,0.1375,0,0,0.188218,0,0,0,0,0
0.0375,0.1625,0,0,0.213193,0,0,0,0,0
0.0375,0.1875,0,0,0.238161,0,0,0,0,0
0.0375,0.2125,0,0,0.263124,0,0,0,0,0
0.0375,0.2375,0,0,0.28808,0,0,0,0,0
0.0375,0.2625,0,0,0.313029,0,0,0,0,0
0.0375,0.2875,0,0,0.337972,0,0,0,0,0
0.0375,0.3125,0,0,0.362908,0,0,0,0,0
0.0375,0.3375,0,0,0.387836,0,0,0,0,0
0.0375,0.3625,0,0,0.412757,0,0,0,0,0
0.0375,0.3875,0,0,0.437671,0,0,0,0,0
0.0375,0.4125,0,0,0.462576,0,0,0,0,0
0.0375,0.4375,0,0,0.487474,0,0,0,0,0
0.0375,0.4625,0,0,0.512364,0,0,0,0,0
0.0375,0.4875,0,0,0.537245,0,0,0,0,0
0.0375,0.5125,0,0,0.562118,0,0,0,0,0
0.0375,0.5375,0,0,0.586982,0,0,0,0,0
0.0375,0.5625,0,0,0.611836,0,0,0,0,0
0.0375,0.5875,0,0,0.636682,0,0,0,0,0
0.0375,0.6125,0,0,0.661518,0,0,0,0,0
0.0375,0.6375,0,0,0.686344,0,0,0,0,0
0.0375,0.6625,0,0,0.711161,0,0,0,0,0
0.0375,0.6875,0,0,0.735967,0,0,0,0,0
0.0375,0.7125,0,0,0.760764,0,0,0,0,0
0.0375,0.7375,0,0,0.785549,0,0,0,0,0
0.0375,0.7625,0,0,0.810324,0,0,0,0,0
0.0375,0.7875,0,0,0.835088,0,0,0,0,0
0.0375,0.8125,0,0,0.85984,0,0,0,0,0
0.0375,0.8375,0,0,0.884581,0,0,0,0,0
0.0375,0.8625,0,0,0.909311,0,0,0,0,0
0.0375,0.8875,0,0,0.934028,0,0,0,0,0
0.0375,0.9125,0,0,0.958734,0,0,0,0,0
0.0375,0.9375,0,0,0.983427,0,0,0,0,0
0.0375,0.9625,0,0,1.00811,0,0,0,0,0
0.0375,0.9875,0,0,1.03278,0,0,0,0,0
0.0375,1.0125,0,0,1.05743,0,0,0,0,0
0.0375,1.0375,0,0,1.08207,0,0,0,0,0
0.0375,1.0625,0,0,1.1067,0,0,0,0,0
0.0375,1.0875,0,0,1.13132,0,0,0,0,0
0.0375,1.1125,0,0,1.15592,0,0,0,0,0
0.0375,1.1375,0,0,1.18051,0,0,0,0,0
0.0375,1.1625,0,0,1.20508,0,0,0,0,0
0.0375,1.1875,0,0,1.22964,0,0,0,0,0
0.0375,1.2125,0,0,1.25419,0,0,0,0,0
0.0375,1.2375,0,0,1.27872,0,0,0,0,0
0.0375,1.2625,0,0,1.30323,0,0,0,0,0
0.0375,1.2875,0,0,1.32773,0,0,0,0,0
0.0375,1.3125,0,0,1.35222,0,0,0,0,0
0.0375,1.3375,0,0,1.37669,0,0,0,0,0
0.0375,1.3625,0,0,1.40115,0,0,0,0,0
0.0375,1.3875,0,0,1.42559,0,0,0,0,0
0.0375,1.4125,0,0,1.45002,0,0,0,0,0
0.0375,1.4375,0,0,1.47443,0,0,0,0,0
0.0375,1.4625,0,0,1.49883,0,0,0,0,0
0.0375,1.4875,0,0,1.52321,0,0,0,0,0
0.0375,1.5125,0,0,1.54757,0,0,0,0,0
0.0375,1.5375,0,0,1.57192,0,0,0,0,0
0.0375,1.5625,0,0,1.59626,0,0,0,0,0
0.0375,1.5875,0,0,1.62058,0,0,0,0,0
0.0375,1.6125,0,0,1.64488,0,0,0,0,0
0.0375,1.6375,0,0,1.66917,0,0,0,0,0
0.0375,1.6625,0,0,1.69345,0,0,0,0,0
0.0375,1.6875,0,0,1.71771,0,0,0,0,0
0.0375,1.7125,0,0,1.74195,0,0,0,0,0
0.0375,1.7375,0,0,1.76619,0,0,0,0,0
0.0375,1.7625,0,0,1.7904,0,0,0,0,0
0.0375,1.7875,0,0,1.81461,0,0,0,0,0
0.0375,1.8125,0,0,1.83879,0,0,0,0,0
0.0375,1.8375,0,0,1.86297,0,0,0,0,0
0.0375,1.8625,0,0,1.88713,0,0,0,0,0
0.0375,1.8875,0,0,1.91128,0,0,0,0,0
0.0375,1.9125,0,0,1.93542,0,0,0,0,0
0.0375,1.9375,0,0,1.95954,0,0,0,0,0
0.0375,1.9625,0,0,1.98365,0,0,0,0,0
0.0375,1.9875,0,0,2.00775,0,0,0,0,0
0.0375,2.0125,0,0,2.03184,0,0,0,0,0
0.0375,2.0375,0,0,2.05592,0,0,0,0,0
0.0375,2.0625,0,0,2.07999,0,0,0,0,0
0.0375,2.0875,0,0,2.10404,0,0,0,0,0
0.0375,2.1125,0,0,2.12809,0,0,0,0,0
0.0375,2.1375,0,0,2.15213,0,0,0,0,0
0.0375,2.1625,0,0,2.17616,0,0,0,0,0
0.0375,2.1875,0,0,2.20018,0,0,0,0,0
0.0375,2.2125,0,0,2.22419,0,0,0,0,0
0.0375,2.2375,0,0,2.2482,0,0,0,0,0
0.0375,2.2625,0,0,2.2722,0,0,0,0,0
0.0375,2.2875,0,0,2.2962,0,0,0,0,0
0.0375,2.3125,0,0,2.32019,0,0,0,0,0
0.0375,2.3375,0,0,2.34417,0,0,0,0,0
0.0375,2.3625,0,0,2.36815,0,0,0,0,0
0.0375,2.3875,0,0,2.39213,0,0,0,0,0
0.0375,2.4125,0,0,2.4161,0,0,0,0,0
0.0375,2.4375,0,0,2.44008,0,0,0,0,0
0.0375,2.4625,0,0,2.46405,0,0,0,0,0
0.0375,2.4875,0,0,2.48802,0,0,0,0,0
0.0375,2.5125,0,0,2.51198,0,0,0,0,0
0.0375,2.5375,0,0,2.53595,0,0,0,0,0
0.0375,2.5625,0,0,2.55992,0,0,0,0,0
0.0375,2.5875,0,0,2.5839,0,0,0,0,0
0.0375,2.6125,0,0,2.60787,0,0,0,0,0
