X,Y,U,V,Stream,Density,Cp,Solid
0.06,0.06,0,0,0.713636,0,0,0
0.06,0.1,0,0,1.11312,0,0,0
0.06,0.14,0,0,1.51139,0,0,0
0.06,0.18,0,0,1.90811,0,0,0
0.06,0.22,0,0,2.30294,0,0,0
0.06,0.26,0,0,2.69554,0,0,0
0.06,0.3,0,0,3.08562,0,0,0
0.06,0.34,0,0,3.47299,0,0,0
0.06,0.38,0,0,3.85769,0,0,0
0.06,0.42,0,0,4.24,0,0,0
0.06,0.46,0,0,4.62049,0,0,0
0.06,0.5,0,0,5,0,0,0
0.06,0.54,0,0,5.37951,0,0,0
0.06,0.58,0,0,5.76,0,0,0
0.06,0.62,0,0,6.14231,0,0,0
0.06,0.66,0,0,6.52701,0,0,0
0.06,0.7,0,0,6.91438,0,0,0
0.06,0.74,0,0,7.30446,0,0,0
0.06,0.78,0,0,7.69706,0,0,0
0.06,0.82,0,0,8.09189,0,0,0
0.06,0.86,0,0,8.48861,0,0,0
0.06,0.9,0,0,8.88688,0,0,0
0.06,0.94,0,0,9.28636,0,0,0
0.1,0.06,0,0,0.724434,0,0,0
0.1,0.1,0,0,1.125,0,0,0
0.1,0.14,0,0,1.52431,0,0,0
0.1,0.18,0,0,1.92195,0,0,0
0.1,0.22,0,0,2.31745,0,0,0
0.1,0.26,0,0,2.71029,0,0,0
0.1,0.3,0,0,3.1,0,0,0
0.1,0.34,0,0,3.48621,0,0,0
0.1,0.38,0,0,3.86881,0,0,0
0.1,0.42,0,0,4.24808,0,0,0
0.1,0.46,0,0,4.62475,0,0,0
0.1,0.5,0,0,5,0,0,0
0.1,0.54,0,0,5.37525,0,0,0
0.1,0.58,0,0,5.75192,0,0,0
0.1,0.62,0,0,6.13119,0,0,0
0.1,0.66,0,0,6.51379,0,0,0
0.1,0.7,0,0,6.9,0,0,0
0.1,0.74,0,0,7.28971,0,0,0
0.1,0.78,0,0,7.68255,0,0,0
0.1,0.82,0,0,8.07805,0,0,0
0.1,0.86,0,0,8.47569,0,0,0
0.1,0.9,0,0,8.875,0,0,0
0.1,0.94,0,0,9.27557,0,0,0
0.14,0.06,0,0,0.736139,0,0,0
0.14,0.1,0,0,1.13812,0,0,0
0.14,0.14,0,0,1.53889,0,0,0
0.14,0.18,0,0,1.93793,0,0,0
0.14,0.22,0,0,2.33462,0,0,0
0.14,0.26,0,0,2.72821,0,0,0
0.14,0.3,0,0,3.11792,0,0,0
0.14,0.34,0,0,3.50309,0,0,0
0.14,0.38,0,0,3.88333,0,0,0
0.14,0.42,0,0,4.25882,0,0,0
0.14,0.46,0,0,4.63049,0,0,0
0.14,0.5,0,0,5,0,0,0
0.14,0.54,0,0,5.36951,0,0,0
0.14,0.58,0,0,5.74118,0,0,0
0.14,0.62,0,0,6.11667,0,0,0
0.14,0.66,0,0,6.49691,0,0,0
0.14,0.7,0,0,6.88208,0,0,0
0.14,0.74,0,0,7.27179,0,0,0
0.14,0.78,0,0,7.66538,0,0,0
0.14,0.82,0,0,8.06207,0,0,0
0.14,0.86,0,0,8.46111,0,0,0
0.14,0.9,0,0,8.86188,0,0,0
0.14,0.94,0,0,9.26386,0,0,0
0.18,0.06,0,0,0.748649,0,0,0
0.18,0.1,0,0,1.15244,0,0,0
0.18,0.14,0,0,1.55517,0,0,0
0.18,0.18,0,0,1.95625,0,0,0
0.18,0.22,0,0,2.35487,0,0,0
0.18,0.26,0,0,2.75,0,0,0
0.18,0.3,0,0,3.14045,0,0,0
0.18,0.34,0,0,3.525,0,0,0
0.18,0.38,0,0,3.90274,0,0,0
0.18,0.42,0,0,4.27353,0,0,0
0.18,0.46,0,0,4.63846,0,0,0
0.18,0.5,0,0,5,0,0,0
0.18,0.54,0,0,5.36154,0,0,0
0.18,0.58,0,0,5.72647,0,0,0
0.18,0.62,0,0,6.09726,0,0,0
0.18,0.66,0,0,6.475,0,0,0
0.18,0.7,0,0,6.85955,0,0,0
0.18,0.74,0,0,7.25,0,0,0
0.18,0.78,0,0,7.64513,0,0,0
0.18,0.82,0,0,8.04375,0,0,0
0.18,0.86,0,0,8.44483,0,0,0
0.18,0.9,0,0,8.84756,0,0,0
0.18,0.94,0,0,9.25135,0,0,0
0.22,0.06,0,0,0.761765,0,0,0
0.22,0.1,0,0,1.16779,0,0,0
0.22,0.14,0,0,1.57308,0,0,0
0.22,0.18,0,0,1.97699,0,0,0
0.22,0.22,0,0,2.37857,0,0,0
0.22,0.26,0,0,2.77647,0,0,0
0.22,0.3,0,0,3.16892,0,0,0
0.22,0.34,0,0,3.55385,0,0,0
0.22,0.38,0,0,3.92931,0,0,0
0.22,0.42,0,0,4.29434,0,0,0
0.22,0.46,0,0,4.65,0,0,0
0.22,0.5,0,0,5,0,0,0
