X,Y,U,V,Stream,Density,Cp,Solid
0.03,0.03,0,0,0.406383,0,0,0
0.03,0.05,0,0,0.606282,0,0,0
0.03,0.07,0,0,0.805964,0,0,0
0.03,0.09,0,0,1.0054,0,0,0
0.03,0.11,0,0,1.20456,0,0,0
0.03,0.13,0,0,1.40341,0,0,0
0.03,0.15,0,0,1.60192,0,0,0
0.03,0.17,0,0,1.80006,0,0,0
0.03,0.19,0,0,1.99779,0,0,0
0.03,0.21,0,0,2.19508,0,0,0
0.03,0.23,0,0,2.3919,0,0,0
0.03,0.25,0,0,2.58821,0,0,0
0.03,0.27,0,0,2.784,0,0,0
0.03,0.29,0,0,2.97925,0,0,0
0.03,0.31,0,0,3.17393,0,0,0
0.03,0.33,0,0,3.36805,0,0,0
0.03,0.35,0,0,3.56163,0,0,0
0.03,0.37,0,0,3.75467,0,0,0
0.03,0.39,0,0,3.94721,0,0,0
0.03,0.41,0,0,4.1393,0,0,0
0.03,0.43,0,0,4.331,0,0,0
0.03,0.45,0,0,4.52238,0,0,0
0.03,0.47,0,0,4.71353,0,0,0
0.03,0.49,0,0,4.90452,0,0,0
0.03,0.51,0,0,5.09548,0,0,0
0.03,0.53,0,0,5.28647,0,0,0
0.03,0.55,0,0,5.47762,0,0,0
0.03,0.57,0,0,5.669,0,0,0
0.03,0.59,0,0,5.8607,0,0,0
0.03,0.61,0,0,6.05279,0,0,0
0.03,0.63,0,0,6.24533,0,0,0
0.03,0.65,0,0,6.43837,0,0,0
0.03,0.67,0,0,6.63195,0,0,0
0.03,0.69,0,0,6.82607,0,0,0
0.03,0.71,0,0,7.02075,0,0,0
0.03,0.73,0,0,7.216,0,0,0
0.03,0.75,0,0,7.41179,0,0,0
0.03,0.77,0,0,7.6081,0,0,0
0.03,0.79,0,0,7.80492,0,0,0
0.03,0.81,0,0,8.00221,0,0,0
0.03,0.83,0,0,8.19994,0,0,0
0.03,0.85,0,0,8.39808,0,0,0
0.03,0.87,0,0,8.59659,0,0,0
0.03,0.89,0,0,8.79544,0,0,0
0.03,0.91,0,0,8.9946,0,0,0
0.03,0.93,0,0,9.19404,0,0,0
0.03,0.95,0,0,9.39372,0,0,0
0.03,0.97,0,0,9.59362,0,0,0
0.05,0.03,0,0,0.411006,0,0,0
0.05,0.05,0,0,0.611111,0,0,0
0.05,0.07,0,0,0.810996,0,0,0
0.05,0.09,0,0,1.01063,0,0,0
0.05,0.11,0,0,1.20998,0,0,0
0.05,0.13,0,0,1.40902,0,0,0
0.05,0.15,0,0,1.60769,0,0,0
0.05,0.17,0,0,1.80597,0,0,0
0.05,0.19,0,0,2.00382,0,0,0
0.05,0.21,0,0,2.20119,0,0,0
0.05,0.23,0,0,2.39804,0,0,0
0.05,0.25,0,0,2.59434,0,0,0
0.05,0.27,0,0,2.79005,0,0,0
0.05,0.29,0,0,2.98516,0,0,0
0.05,0.31,0,0,3.17963,0,0,0
0.05,0.33,0,0,3.37347,0,0,0
0.05,0.35,0,0,3.56667,0,0,0
0.05,0.37,0,0,3.75925,0,0,0
0.05,0.39,0,0,3.95126,0,0,0
0.05,0.41,0,0,4.14274,0,0,0
0.05,0.43,0,0,4.33375,0,0,0
0.05,0.45,0,0,4.52439,0,0,0
0.05,0.47,0,0,4.71475,0,0,0
0.05,0.49,0,0,4.90494,0,0,0
0.05,0.51,0,0,5.09506,0,0,0
0.05,0.53,0,0,5.28525,0,0,0
0.05,0.55,0,0,5.47561,0,0,0
0.05,0.57,0,0,5.66625,0,0,0
0.05,0.59,0,0,5.85726,0,0,0
0.05,0.61,0,0,6.04874,0,0,0
0.05,0.63,0,0,6.24075,0,0,0
0.05,0.65,0,0,6.43333,0,0,0
0.05,0.67,0,0,6.62653,0,0,0
0.05,0.69,0,0,6.82037,0,0,0
0.05,0.71,0,0,7.01484,0,0,0
0.05,0.73,0,0,7.20995,0,0,0
0.05,0.75,0,0,7.40566,0,0,0
0.05,0.77,0,0,7.60196,0,0,0
0.05,0.79,0,0,7.79881,0,0,0
0.05,0.81,0,0,7.99618,0,0,0
0.05,0.83,0,0,8.19403,0,0,0
0.05,0.85,0,0,8.39231,0,0,0
0.05,0.87,0,0,8.59098,0,0,0
0.05,0.89,0,0,8.79002,0,0,0
0.05,0.91,0,0,8.98937,0,0,0
0.05,0.93,0,0,9.189,0,0,0
0.05,0.95,0,0,9.38889,0,0,0
0.05,0.97,0,0,9.58899,0,0,0
0.07,0.03,0,0,0.415821,0,0,0
0.07,0.05,0,0,0.616159,0,0,0
0.07,0.07,0,0,0.816279,0,0,0
0.07,0.09,0,0,1.01615,0,0,0
0.07,0.11,0,0,1.21573,0,0,0
0.07,0.13,0,0,1.41498,0,0,0
0.07,0.15,0,0,1.61386,0,0,0
0.07,0.17,0,0,1.81232,0,0,0
0.07,0.19,0,0,2.01032,0,0,0
0.07,0.21,0,0,2.20781,0,0,0
0.07,0.23,0,0,2.40473,0,0,0
0.07,0.25,0,0,2.60105,0,0,0
0.07,0.27,0,0,2.79672,0,0,0
0.07,0.29,0,0,2.9917,0,0,0
0.07,0.31,0,0,3.18597,0,0,0
0.07,0.33,0,0,3.37951,0,0,0
0.07,0.35,0,0,3.57232,0,0,0
0.07,0.37,0,0,3.76442,0,0,0
0.07,0.39,0,0,3.95584,0,0,0
0.07,0.41,0,0,4.14663,0,0,0
0.07,0.43,0,0,4.33688,0,0,0
0.07,0.45,0,0,4.52668,0,0,0
0.07,0.47,0,0,4.71615,0,0,0
0.07,0.49,0,0,4.90541,0,0,0
0.07,0.51,0,0,5.09459,0,0,0
0.07,0.53,0,0,5.28385,0,0,0
0.07,0.55,0,0,5.47332,0,0,0
0.07,0.57,0,0,5.66312,0,0,0
0.07,0.59,0,0,5.85337,0,0,0
0.07,0.61,0,0,6.04416,0,0,0
0.07,0.63,0,0,6.23558,0,0,0
0.07,0.65,0,0,6.42768,0,0,0
0.07,0.67,0,0,6.62049,0,0,0
0.07,0.69,0,0,6.81403,0,0,0
0.07,0.71,0,0,7.0083,0,0,0
0.07,0.73,0,0,7.20328,0,0,0
0.07,0.75,0,0,7.39895,0,0,0
0.07,0.77,0,0,7.59527,0,0,0
0.07,0.79,0,0,7.79219,0,0,0
0.07,0.81,0,0,7.98968,0,0,0
0.07,0.83,0,0,8.18768,0,0,0
0.07,0.85,0,0,8.38614,0,0,0
0.07,0.87,0,0,8.58502,0,0,0
0.07,0.89,0,0,8.78427,0,0,0
0.07,0.91,0,0,8.98385,0,0,0
0.07,0.93,0,0,9.18372,0,0,0
0.07,0.95,0,0,9.38384,0,0,0
0.07,0.97,0,0,9.58418,0,0,0
0.09,0.03,0,0,0.420823,0,0,0
0.09,0.05,0,0,0.621425,0,0,0
0.09,0.07,0,0,0.821813,0,0,0
0.09,0.09,0,0,1.02195,0,0,0
0.09,0.11,0,0,1.2218,0,0,0
0.09,0.13,0,0,1.42131,0,0,0
0.09,0.15,0,0,1.62044,0,0,0
0.09,0.17,0,0,1.81913,0,0,0
0.09,0.19,0,0,2.01734,0,0,0
0.09,0.21,0,0,2.21499,0,0,0
0.09,0.23,0,0,2.41203,0,0,0
0.09,0.25,0,0,2.60841,0,0,0
0.09,0.27,0,0,2.80407,0,0,0
0.09,0.29,0,0,2.99896,0,0,0
0.09,0.31,0,0,3.19305,0,0,0
0.09,0.33,0,0,3.38629,0,0,0
0.09,0.35,0,0,3.5787,0,0,0
0.09,0.37,0,0,3.77027,0,0,0
0.09,0.39,0,0,3.96104,0,0,0
0.09,0.41,0,0,4.15108,0,0,0
0.09,0.43,0,0,4.34046,0,0,0
0.09,0.45,0,0,4.52931,0,0,0
0.09,0.47,0,0,4.71775,0,0,0
0.09,0.49,0,0,4.90595,0,0,0
0.09,0.51,0,0,5.09405,0,0,0
0.09,0.53,0,0,5.28225,0,0,0
0.09,0.55,0,0,5.47069,0,0,0
0.09,0.57,0,0,5.65954,0,0,0
0.09,0.59,0,0,5.84892,0,0,0
0.09,0.61,0,0,6.03896,0,0,0
0.09,0.63,0,0,6.22973,0,0,0
0.09,0.65,0,0,6.4213,0,0,0
0.09,0.67,0,0,6.61371,0,0,0
0.09,0.69,0,0,6.80695,0,0,0
0.09,0.71,0,0,7.00104,0,0,0
0.09,0.73,0,0,7.19593,0,0,0
0.09,0.75,0,0,7.39159,0,0,0
0.09,0.77,0,0,7.58797,0,0,0
0.09,0.79,0,0,7.78501,0,0,0
0.09,0.81,0,0,7.98266,0,0,0
0.09,0.83,0,0,8.18087,0,0,0
0.09,0.85,0,0,8.37956,0,0,0
0.09,0.87,0,0,8.57869,0,0,0
0.09,0.89,0,0,8.7782,0,0,0
0.09,0.91,0,0,8.97805,0,0,0
0.09,0.93,0,0,9.17819,0,0,0
0.09,0.95,0,0,9.37858,0,0,0
0.09,0.97,0,0,9.57918,0,0,0
0.11,0.03,0,0,0.426005,0,0,0
0.11,0.05,0,0,0.626904,0,0,0
0.11,0.07,0,0,0.827596,0,0,0
0.11,0.09,0,0,1.02804,0,0,0
0.11,0.11,0,0,1.22821,0,0,0
0.11,0.13,0,0,1.42803,0,0,0
0.11,0.15,0,0,1.62746,0,0,0
0.11,0.17,0,0,1.82644,0,0,0
0.11,0.19,0,0,2.0249,0,0,0
0.11,0.21,0,0,2.22278,0,0,0
0.11,0.23,0,0,2.42,0,0,0
0.11,0.25,0,0,2.6165,0,0,0
0.11,0.27,0,0,2.8122,0,0,0
0.11,0.29,0,0,3.00703,0,0,0
0.11,0.31,0,0,3.20096,0,0,0
0.11,0.33,0,0,3.39392,0,0,0
0.11,0.35,0,0,3.58591,0,0,0
0.11,0.37,0,0,3.77692,0,0,0
0.11,0.39,0,0,3.96699,0,0,0
0.11,0.41,0,0,4.15618,0,0,0
0.11,0.43,0,0,4.34459,0,0,0
0.11,0.45,0,0,4.53234,0,0,0
0.11,0.47,0,0,4.71961,0,0,0
0.11,0.49,0,0,4.90657,0,0,0
0.11,0.51,0,0,5.09343,0,0,0
0.11,0.53,0,0,5.28039,0,0,0
0.11,0.55,0,0,5.46766,0,0,0
0.11,0.57,0,0,5.65541,0,0,0
0.11,0.59,0,0,5.84382,0,0,0
0.11,0.61,0,0,6.03301,0,0,0
0.11,0.63,0,0,6.22308,0,0,0
0.11,0.65,0,0,6.41409,0,0,0
0.11,0.67,0,0,6.60608,0,0,0
0.11,0.69,0,0,6.79904,0,0,0
0.11,0.71,0,0,6.99297,0,0,0
0.11,0.73,0,0,7.1878,0,0,0
0.11,0.75,0,0,7.3835,0,0,0
0.11,0.77,0,0,7.58,0,0,0
0.11,0.79,0,0,7.77722,0,0,0
0.11,0.81,0,0,7.9751,0,0,0
0.11,0.83,0,0,8.17356,0,0,0
0.11,0.85,0,0,8.37254,0,0,0
0.11,0.87,0,0,8.57197,0,0,0
0.11,0.89,0,0,8.77179,0,0,0
0.11,0.91,0,0,8.97196,0,0,0
0.11,0.93,0,0,9.1724,0,0,0
0.11,0.95,0,0,9.3731,0,0,0
0.11,0.97,0,0,9.57399,0,0,0
0.13,0.03,0,0,0.431358,0,0,0
0.13,0.05,0,0,0.632587,0,0,0
0.13,0.07,0,0,0.833623,0,0,0
0.13,0.09,0,0,1.03443,0,0,0
0.13,0.11,0,0,1.23495,0,0,0
0.13,0.13,0,0,1.43514,0,0,0
0.13,0.15,0,0,1.63493,0,0,0
0.13,0.17,0,0,1.83426,0,0,0
0.13,0.19,0,0,2.03305,0,0,0
0.13,0.21,0,0,2.23122,0,0,0
0.13,0.23,0,0,2.42869,0,0,0
0.13,0.25,0,0,2.62538,0,0,0
0.13,0.27,0,0,2.82118,0,0,0
0.13,0.29,0,0,3.01602,0,0,0
0.13,0.31,0,0,3.20983,0,0,0
0.13,0.33,0,0,3.40253,0,0,0
0.13,0.35,0,0,3.5941,0,0,0
0.13,0.37,0,0,3.78453,0,0,0
0.13,0.39,0,0,3.97383,0,0,0
0.13,0.41,0,0,4.16207,0,0,0
0.13,0.43,0,0,4.34937,0,0,0
0.13,0.45,0,0,4.53587,0,0,0
0.13,0.47,0,0,4.72177,0,0,0
0.13,0.49,0,0,4.9073,0,0,0
0.13,0.51,0,0,5.0927,0,0,0
0.13,0.53,0,0,5.27823,0,0,0
0.13,0.55,0,0,5.46413,0,0,0
0.13,0.57,0,0,5.65063,0,0,0
0.13,0.59,0,0,5.83793,0,0,0
0.13,0.61,0,0,6.02617,0,0,0
0.13,0.63,0,0,6.21547,0,0,0
0.13,0.65,0,0,6.4059,0,0,0
