X,Y,U,V,Stream,Density,Cp,Solid
0.01,0.01,0,0,0.202041,0,0,0
0.01,0.0166667,0,0,0.268698,0,0,0
0.01,0.0233333,0,0,0.335335,0,0,0
0.01,0.03,0,0,0.401952,0,0,0
0.01,0.0366667,0,0,0.468548,0,0,0
0.01,0.0433333,0,0,0.535121,0,0,0
0.01,0.05,0,0,0.601672,0,0,0
0.01,0.0566667,0,0,0.668199,0,0,0
0.01,0.0633333,0,0,0.7347,0,0,0
0.01,0.07,0,0,0.801176,0,0,0
0.01,0.0766667,0,0,0.867626,0,0,0
0.01,0.0833333,0,0,0.934048,0,0,0
0.01,0.09,0,0,1.00044,0,0,0
0.01,0.0966667,0,0,1.0668,0,0,0
0.01,0.103333,0,0,1.13314,0,0,0
0.01,0.11,0,0,1.19944,0,0,0
0.01,0.116667,0,0,1.26571,0,0,0
0.01,0.123333,0,0,1.33194,0,0,0
0.01,0.13,0,0,1.39814,0,0,0
0.01,0.136667,0,0,1.46431,0,0,0
0.01,0.143333,0,0,1.53044,0,0,0
0.01,0.15,0,0,1.59653,0,0,0
0.01,0.156667,0,0,1.66258,0,0,0
0.01,0.163333,0,0,1.72859,0,0,0
0.01,0.17,0,0,1.79456,0,0,0
0.01,0.176667,0,0,1.86048,0,0,0
0.01,0.183333,0,0,1.92637,0,0,0
0.01,0.19,0,0,1.99221,0,0,0
0.01,0.196667,0,0,2.058,0,0,0
0.01,0.203333,0,0,2.12375,0,0,0
0.01,0.21,0,0,2.18945,0,0,0
0.01,0.216667,0,0,2.2551,0,0,0
0.01,0.223333,0,0,2.32071,0,0,0
0.01,0.23,0,0,2.38626,0,0,0
0.01,0.236667,0,0,2.45177,0,0,0
0.01,0.243333,0,0,2.51722,0,0,0
0.01,0.25,0,0,2.58262,0,0,0
0.01,0.256667,0,0,2.64796,0,0,0
0.01,0.263333,0,0,2.71326,0,0,0
0.01,0.27,0,0,2.7785,0,0,0
0.01,0.276667,0,0,2.84368,0,0,0
0.01,0.283333,0,0,2.90882,0,0,0
0.01,0.29,0,0,2.97389,0,0,0
0.01,0.296667,0,0,3.03891,0,0,0
0.01,0.303333,0,0,3.10388,0,0,0
0.01,0.31,0,0,3.16879,0,0,0
0.01,0.316667,0,0,3.23365,0,0,0
0.01,0.323333,0,0,3.29845,0,0,0
0.01,0.33,0,0,3.3632,0,0,0
0.01,0.336667,0,0,3.42789,0,0,0
0.01,0.343333,0,0,3.49253,0,0,0
0.01,0.35,0,0,3.55712,0,0,0
0.01,0.356667,0,0,3.62166,0,0,0
0.01,0.363333,0,0,3.68615,0,0,0
0.01,0.37,0,0,3.75058,0,0,0
0.01,0.376667,0,0,3.81497,0,0,0
0.01,0.383333,0,0,3.87932,0,0,0
0.01,0.39,0,0,3.94362,0,0,0
0.01,0.396667,0,0,4.00787,0,0,0
0.01,0.403333,0,0,4.07209,0,0,0
0.01,0.41,0,0,4.13626,0,0,0
0.01,0.416667,0,0,4.2004,0,0,0
0.01,0.423333,0,0,4.2645,0,0,0
0.01,0.43,0,0,4.32857,0,0,0
0.01,0.436667,0,0,4.39261,0,0,0
0.01,0.443333,0,0,4.45662,0,0,0
0.01,0.45,0,0,4.52061,0,0,0
0.01,0.456667,0,0,4.58457,0,0,0
0.01,0.463333,0,0,4.64852,0,0,0
0.01,0.47,0,0,4.71245,0,0,0
0.01,0.476667,0,0,4.77636,0,0,0
0.01,0.483333,0,0,4.84027,0,0,0
0.01,0.49,0,0,4.90416,0,0,0
0.01,0.496667,0,0,4.96805,0,0,0
0.01,0.503333,0,0,5.03195,0,0,0
0.01,0.51,0,0,5.09584,0,0,0
0.01,0.516667,0,0,5.15973,0,0,0
0.01,0.523333,0,0,5.22364,0,0,0
0.01,0.53,0,0,5.28755,0,0,0
0.01,0.536667,0,0,5.35148,0,0,0
0.01,0.543333,0,0,5.41543,0,0,0
0.01,0.55,0,0,5.47939,0,0,0
0.01,0.556667,0,0,5.54338,0,0,0
0.01,0.563333,0,0,5.60739,0,0,0
0.01,0.57,0,0,5.67143,0,0,0
0.01,0.576667,0,0,5.7355,0,0,0
0.01,0.583333,0,0,5.7996,0,0,0
0.01,0.59,0,0,5.86374,0,0,0
0.01,0.596667,0,0,5.92791,0,0,0
0.01,0.603333,0,0,5.99213,0,0,0
0.01,0.61,0,0,6.05638,0,0,0
0.01,0.616667,0,0,6.12068,0,0,0
