X,Y,U,V,Stream,Density,Cp,Solid
0.01,0.01,11.7577,1.73054,0.0834239,1.225,-0.412385,0
0.01,0.0166667,10.7401,1.22283,0.156769,1.225,-0.168448,0
0.01,0.0233333,10.3732,0.901066,0.226625,1.225,-0.0841433,0
0.01,0.03,10.2191,0.68943,0.295078,1.225,-0.0490621,0
0.01,0.0366667,10.1446,0.542244,0.36288,1.225,-0.0320682,0
0.01,0.0433333,10.1039,0.434091,0.430339,1.225,-0.022771,0
0.01,0.05,10.0795,0.350716,0.497599,1.225,-0.0171837,0
0.01,0.0566667,10.0637,0.283828,0.564732,1.225,-0.0135772,0
0.01,0.0633333,10.0528,0.228391,0.631781,1.225,-0.0111183,0
0.01,0.07,10.0451,0.18121,0.69877,1.225,-0.00936884,0
0.01,0.0766667,10.0393,0.140179,0.765716,1.225,-0.00808126,0
0.01,0.0833333,10.0349,0.103861,0.832628,1.225,-0.00710714,0
0.01,0.09,10.0315,0.0712463,0.899515,1.225,-0.00635313,0
0.01,0.0966667,10.0287,0.0416094,0.966381,1.225,-0.0057581,0
0.01,0.103333,10.0264,0.0144152,1.03323,1.225,-0.00528061,0
0.01,0.11,10.0244,-0.0107364,1.10007,1.225,-0.00489173,0
0.01,0.116667,10.0228,-0.0341498,1.16689,1.225,-0.00457072,0
0.01,0.123333,10.0213,-0.0560589,1.2337,1.225,-0.00430236,0
0.01,0.13,10.0201,-0.0766456,1.30051,1.225,-0.00407526,0
0.01,0.136667,10.0189,-0.0960523,1.3673,1.225,-0.00388072,0
0.01,0.143333,10.0179,-0.114391,1.43409,1.225,-0.00371197,0
0.01,0.15,10.0169,-0.13175,1.50088,1.225,-0.00356368,0
0.01,0.156667,10.016,-0.148199,1.56765,1.225,-0.00343154,0
0.01,0.163333,10.0152,-0.163793,1.63442,1.225,-0.00331207,0
0.01,0.17,10.0144,-0.178575,1.70119,1.225,-0.00320238,0
0.01,0.176667,10.0136,-0.192578,1.76795,1.225,-0.00310004,0
0.01,0.183333,10.0129,-0.205826,1.8347,1.225,-0.00300301,0
0.01,0.19,10.0122,-0.218338,1.90145,1.225,-0.00290953,0
0.01,0.196667,10.0114,-0.230128,1.9682,1.225,-0.0028181,0
0.01,0.203333,10.0107,-0.241204,2.03494,1.225,-0.00272739,0
0.01,0.21,10.01,-0.251569,2.10167,1.225,-0.00263624,0
0.01,0.216667,10.0093,-0.261227,2.16841,1.225,-0.00254363,0
0.01,0.223333,10.0086,-0.270175,2.23513,1.225,-0.00244867,0
0.01,0.23,10.0079,-0.278411,2.30185,1.225,-0.00235056,0
0.01,0.236667,10.0072,-0.285929,2.36857,1.225,-0.0022486,0
0.01,0.243333,10.0064,-0.292723,2.43528,1.225,-0.00214219,0
0.01,0.25,10.0057,-0.298785,2.50199,1.225,-0.0020308,0
0.01,0.256667,10.0049,-0.304108,2.56869,1.225,-0.001914,0
0.01,0.263333,10.0042,-0.308683,2.63539,1.225,-0.00179143,0
0.01,0.27,10.0034,-0.312501,2.70208,1.225,-0.0016628,0
0.01,0.276667,10.0027,-0.315553,2.76877,1.225,-0.00152791,0
0.01,0.283333,10.0019,-0.31783,2.83545,1.225,-0.00138665,0
0.01,0.29,10.0011,-0.319325,2.90213,1.225,-0.00123897,0
0.01,0.296667,10.0003,-0.32003,2.9688,1.225,-0.00108491,0
0.01,0.303333,9.9995,-0.319938,3.03546,1.225,-0.000924589,0
0.01,0.31,9.9987,-0.319045,3.10212,1.225,-0.000758226,0
0.01,0.316667,9.99789,-0.317345,3.16878,1.225,-0.000586108,0
0.01,0.323333,9.99709,-0.314836,3.23543,1.225,-0.000408612,0
0.01,0.33,9.99628,-0.311518,3.30207,1.225,-0.000226198,0
0.01,0.336667,9.99547,-0.307391,3.36871,1.225,-3.94087e-05,0
0.01,0.343333,9.99467,-0.302457,3.43535,1.225,0.000151131,0
0.01,0.35,9.99387,-0.296722,3.50198,1.225,0.00034472,0
0.01,0.356667,9.99308,-0.290193,3.5686,1.225,0.000540581,0
0.01,0.363333,9.99231,-0.28288,3.63522,1.225,0.000737868,0
0.01,0.37,9.99154,-0.274793,3.70183,1.225,0.00093567,0
0.01,0.376667,9.99079,-0.265949,3.76844,1.225,0.00113302,0
0.01,0.383333,9.99006,-0.256363,3.83504,1.225,0.00132889,0
0.01,0.39,9.98936,-0.246057,3.90164,1.225,0.00152224,0
0.01,0.396667,9.98867,-0.235051,3.96823,1.225,0.00171195,0
0.01,0.403333,9.98801,-0.223373,4.03482,1.225,0.00189693,0
0.01,0.41,9.98738,-0.211049,4.1014,1.225,0.00207604,0
0.01,0.416667,9.98679,-0.19811,4.16799,1.225,0.00224816,0
0.01,0.423333,9.98623,-0.18459,4.23456,1.225,0.00241217,0
0.01,0.43,9.9857,-0.170525,4.30114,1.225,0.00256698,0
0.01,0.436667,9.98522,-0.155953,4.3677,1.225,0.00271155,0
0.01,0.443333,9.98477,-0.140914,4.43427,1.225,0.00284486,0
0.01,0.45,9.98437,-0.125452,4.50084,1.225,0.00296597,0
0.01,0.456667,9.98402,-0.10961,4.5674,1.225,0.00307402,0
0.01,0.463333,9.98371,-0.0934371,4.63396,1.225,0.00316821,0
0.01,0.47,9.98345,-0.0769799,4.70051,1.225,0.00324784,0
0.01,0.476667,9.98324,-0.0602886,4.76707,1.225,0.00331233,0
0.01,0.483333,9.98309,-0.0434139,4.83362,1.225,0.00336118,0
0.01,0.49,9.98298,-0.0264077,4.90018,1.225,0.00339403,0
0.01,0.496667,9.98293,-0.0093224,4.96673,1.225,0.00341063,0
0.01,0.503333,9.98293,0.0077892,5.03328,1.225,0.00341086,0
0.01,0.51,9.98298,0.0248741,5.09983,1.225,0.0033947,0
0.01,0.516667,9.98309,0.0418796,5.16639,1.225,0.0033623,0
0.01,0.523333,9.98324,0.058753,5.23294,1.225,0.00331389,0
0.01,0.53,9.98345,0.0754429,5.2995,1.225,0.00324985,0
0.01,0.536667,9.98371,0.0918982,5.36605,1.225,0.00317065,0
0.01,0.543333,9.98402,0.108069,5.43261,1.225,0.00307691,0
0.01,0.55,9.98437,0.123908,5.49918,1.225,0.0029693,0
0.01,0.556667,9.98477,0.139368,5.56574,1.225,0.00284863,0
0.01,0.563333,9.98522,0.154404,5.63231,1.225,0.00271575,0
0.01,0.57,9.9857,0.168973,5.69888,1.225,0.00257162,0
0.01,0.576667,9.98623,0.183035,5.76545,1.225,0.00241723,0
0.01,0.583333,9.98679,0.196551,5.83202,1.225,0.00225364,0
0.01,0.59,9.98739,0.209486,5.89861,1.225,0.00208194,0
0.01,0.596667,9.98802,0.221807,5.96519,1.225,0.00190324,0
0.01,0.603333,9.98867,0.233482,6.03178,1.225,0.00171866,0
0.01,0.61,9.98936,0.244484,6.09837,1.225,0.00152934,0
0.01,0.616667,9.99007,0.254788,6.16497,1.225,0.00133638,0
0.01,0.623333,9.9908,0.264371,6.23157,1.225,0.00114088,0
0.01,0.63,9.99154,0.273213,6.29818,1.225,0.000943898,0
0.01,0.636667,9.99231,0.281297,6.36479,1.225,0.000746449,0
0.01,0.643333,9.99309,0.288609,6.43141,1.225,0.000549502,0
0.01,0.65,9.99387,0.295137,6.49804,1.225,0.000353966,0
0.01,0.656667,9.99467,0.300872,6.56466,1.225,0.000160688,0
0.01,0.663333,9.99547,0.305805,6.6313,1.225,-2.95578e-05,0
0.01,0.67,9.99628,0.309934,6.69794,1.225,-0.000216069,0
0.01,0.676667,9.99708,0.313254,6.76458,1.225,-0.000398223,0
0.01,0.683333,9.99789,0.315765,6.83123,1.225,-0.000575477,0
0.01,0.69,9.9987,0.317468,6.89789,1.225,-0.000747372,0
0.01,0.696667,9.9995,0.318367,6.96455,1.225,-0.000913532,0
0.01,0.703333,10.0003,0.318464,7.03121,1.225,-0.00107366,0
0.01,0.71,10.0011,0.317766,7.09788,1.225,-0.00122756,0
