X,Y,U,V,Stream,Density,Cp,Solid
0.3,0.3,0,0,3.04167,0,0,0
0.3,0.5,0,0,5.04098,0,0,0
0.3,0.7,0,0,7.03846,0,0,0
0.3,0.9,0,0,9.03333,0,0,0
0.3,1.1,0,0,11.025,0,0,0
0.3,1.3,0,0,13.0135,0,0,0
0.3,1.5,0,0,15,0,0,0
0.3,1.7,0,0,16.9865,0,0,0
0.3,1.9,0,0,18.975,0,0,0
0.3,2.1,0,0,20.9667,0,0,0
0.3,2.3,0,0,22.9615,0,0,0
0.3,2.5,0,0,24.959,0,0,0
0.3,2.7,0,0,26.9583,0,0,0
0.5,0.3,0,0,3.04918,0,0,0
0.5,0.5,0,0,5.05,0,0,0
0.5,0.7,0,0,7.04878,0,0,0
0.5,0.9,0,0,9.04412,0,0,0
0.5,1.1,0,0,11.0345,0,0,0
0.5,1.3,0,0,13.0192,0,0,0
0.5,1.5,0,0,15,0,0,0
0.5,1.7,0,0,16.9808,0,0,0
0.5,1.9,0,0,18.9655,0,0,0
0.5,2.1,0,0,20.9559,0,0,0
0.5,2.3,0,0,22.9512,0,0,0
0.5,2.5,0,0,24.95,0,0,0
0.5,2.7,0,0,26.9508,0,0,0
0.7,0.3,0,0,3.05769,0,0,0
0.7,0.5,0,0,5.06098,0,0,0
0.7,0.7,0,0,7.0625,0,0,0
0.7,0.9,0,0,9.06,0,0,0
0.7,1.1,0,0,11.05,0,0,0
0.7,1.3,0,0,13.0294,0,0,0
0.7,1.5,0,0,15,0,0,0
0.7,1.7,0,0,16.9706,0,0,0
0.7,1.9,0,0,18.95,0,0,0
0.7,2.1,0,0,20.94,0,0,0
0.7,2.3,0,0,22.9375,0,0,0
0.7,2.5,0,0,24.939,0,0,0
0.7,2.7,0,0,26.9423,0,0,0
0.9,0.3,0,0,3.06667,0,0,0
0.9,0.5,0,0,5.07353,0,0,0
0.9,0.7,0,0,7.08,0,0,0
0.9,0.9,0,0,9.08333,0,0,0
0.9,1.1,0,0,11.0769,0,0,0
0.9,1.3,0,0,13.05,0,0,0
0.9,1.5,0,0,15,0,0,0
0.9,1.7,0,0,16.95,0,0,0
0.9,1.9,0,0,18.9231,0,0,0
0.9,2.1,0,0,20.9167,0,0,0
0.9,2.3,0,0,22.92,0,0,0
0.9,2.5,0,0,24.9265,0,0,0
0.9,2.7,0,0,26.9333,0,0,0
1.1,0.3,0,0,3.075,0,0,0
1.1,0.5,0,0,5.08621,0,0,0
1.1,0.7,0,0,7.1,0,0,0
1.1,0.9,0,0,9.11538,0,0,0
1.1,1.1,0,0,11.125,0,0,0
1.1,1.3,0,0,13.1,0,0,0
1.1,1.5,0,0,15,0,0,0
1.1,1.7,0,0,16.9,0,0,0
1.1,1.9,0,0,18.875,0,0,0
1.1,2.1,0,0,20.8846,0,0,0
1.1,2.3,0,0,22.9,0,0,0
1.1,2.5,0,0,24.9138,0,0,0
1.1,2.7,0,0,26.925,0,0,0
1.3,0.3,0,0,3.08108,0,0,0
1.3,0.5,0,0,5.09615,0,0,0
1.3,0.7,0,0,7.11765,0,0,0
1.3,0.9,0,0,9.15,0,0,0
1.3,1.1,0,0,11.2,0,0,0
1.3,1.3,0,0,13.25,0,0,0
1.3,1.5,0,0,15,0,0,0
1.3,1.7,0,0,16.75,0,0,0
1.3,1.9,0,0,18.8,0,0,0
1.3,2.1,0,0,20.85,0,0,0
1.3,2.3,0,0,22.8824,0,0,0
1.3,2.5,0,0,24.9038,0,0,0
