X,Y,U,V,Stream,Density,Cp,Solid
0,0,0,0,-0.134526,0,0,0
0,0,0,0,-0.0947854,0,0,0
0,0,0,0,-0.0759557,0,0,0
0,0,0,0,-0.0655085,0,0,0
0,0,0,0,-0.0589338,0,0,0
0,0,0,0,-0.0543792,0,0,0
0,0,0,0,-0.0509836,0,0,0
0,0,0,0,-0.0483015,0,0,0
0,0,0,0,-0.0460812,0,0,0
0,0,0,0,-0.0441697,0,0,0
0,0,0,0,-0.0424684,0,0,0
0,0,0,0,-0.0409107,0,0,0
0,0,0,0,-0.0394497,0,0,0
0,0,0,0,-0.0380512,0,0,0
0,0,0,0,-0.0366897,0,0,0
0,0,0,0,-0.0353456,0,0,0
0,0,0,0,-0.0340034,0,0,0
0,0,0,0,-0.0326511,0,0,0
0,0,0,0,-0.0312789,0,0,0
0,0,0,0,-0.029879,0,0,0
0,0,0,0,-0.0284453,0,0,0
0,0,0,0,-0.0269731,0,0,0
0,0,0,0,-0.0254586,0,0,0
0,0,0,0,-0.0238995,0,0,0
0,0,0,0,-0.0222942,0,0,0
0,0,0,0,-0.0206421,0,0,0
0,0,0,0,-0.0189435,0,0,0
0,0,0,0,-0.0171997,0,0,0
0,0,0,0,-0.0154125,0,0,0
0,0,0,0,-0.0135847,0,0,0
0,0,0,0,-0.0117196,0,0,0
0,0,0,0,-0.0098213,0,0,0
0,0,0,0,-0.00789442,0,0,0
0,0,0,0,-0.00594405,0,0,0
0,0,0,0,-0.00397568,0,0,0
0,0,0,0,-0.00199515,0,0,0
0,0,0,0,-8.47279e-06,0,0,0
0,0,0,0,0.00197821,0,0,0
0,0,0,0,0.00395876,0,0,0
0,0,0,0,0.00592716,0,0,0
0,0,0,0,0.00787758,0,0,0
0,0,0,0,0.00980453,0,0,0
0,0,0,0,0.0117029,0,0,0
0,0,0,0,0.0135681,0,0,0
0,0,0,0,0.015396,0,0,0
0,0,0,0,0.0171834,0,0,0
0,0,0,0,0.0189274,0,0,0
0,0,0,0,0.0206261,0,0,0
0,0,0,0,0.0222784,0,0,0
0,0,0,0,0.023884,0,0,0
0,0,0,0,0.0254434,0,0,0
0,0,0,0,0.0269582,0,0,0
0,0,0,0,0.0284308,0,0,0
0,0,0,0,0.0298648,0,0,0
0,0,0,0,0.0312651,0,0,0
0,0,0,0,0.0326378,0,0,0
0,0,0,0,0.0339906,0,0,0
0,0,0,0,0.0353333,0,0,0
0,0,0,0,0.036678,0,0,0
0,0,0,0,0.0380401,0,0,0
0,0,0,0,0.0394392,0,0,0
0,0,0,0,0.0409009,0,0,0
0,0,0,0,0.0424593,0,0,0
0,0,0,0,0.0441613,0,0,0
0,0,0,0,0.0460736,0,0,0
0,0,0,0,0.0482947,0,0,0
0,0,0,0,0.0509775,0,0,0
0,0,0,0,0.0543739,0,0,0
0,0,0,0,0.0589295,0,0,0
0,0,0,0,0.065505,0,0,0
0,0,0,0,0.075953,0,0,0
0,0,0,0,0.0947837,0,0,0
0,0,0,0,0.134525,0,0,0
0,0,0,0,-0.174837,0,0,0
0,0,0,0,-0.134929,0,0,0
0,0,0,0,-0.109865,0,0,0
0,0,0,0,-0.0935807,0,0,0
0,0,0,0,-0.0824168,0,0,0
0,0,0,0,-0.0743375,0,0,0
0,0,0,0,-0.0681993,0,0,0
0,0,0,0,-0.0633359,0,0,0
0,0,0,0,-0.0593409,0,0,0
0,0,0,0,-0.0559557,0,0,0
0,0,0,0,-0.0530083,0,0,0
0,0,0,0,-0.0503806,0,0,0
0,0,0,0,-0.0479884,0,0,0
0,0,0,0,-0.0457704,0,0,0
0,0,0,0,-0.0436805,0,0,0
0,0,0,0,-0.0416836,0,0,0
0,0,0,0,-0.0397525,0,0,0
0,0,0,0,-0.0378654,0,0,0
