X,Y,U,V,Stream,Density,Cp,Solid
0,0,0,0,-0.109275,0,0,0
0,0,0,0,-0.0795304,0,0,0
0,0,0,0,-0.0654746,0,0,0
0,0,0,0,-0.0577124,0,0,0
0,0,0,0,-0.0528618,0,0,0
0,0,0,0,-0.0495342,0,0,0
0,0,0,0,-0.0470846,0,0,0
0,0,0,0,-0.0451799,0,0,0
0,0,0,0,-0.0436318,0,0,0
0,0,0,0,-0.0423265,0,0,0
0,0,0,0,-0.0411909,0,0,0
0,0,0,0,-0.0401758,0,0,0
0,0,0,0,-0.0392468,0,0,0
0,0,0,0,-0.038379,0,0,0
0,0,0,0,-0.0375538,0,0,0
0,0,0,0,-0.0367571,0,0,0
0,0,0,0,-0.0359778,0,0,0
0,0,0,0,-0.0352069,0,0,0
0,0,0,0,-0.0344374,0,0,0
0,0,0,0,-0.0336633,0,0,0
0,0,0,0,-0.0328796,0,0,0
0,0,0,0,-0.0320822,0,0,0
0,0,0,0,-0.0312675,0,0,0
0,0,0,0,-0.0304327,0,0,0
0,0,0,0,-0.029575,0,0,0
0,0,0,0,-0.0286924,0,0,0
0,0,0,0,-0.027783,0,0,0
0,0,0,0,-0.0268454,0,0,0
0,0,0,0,-0.0258782,0,0,0
0,0,0,0,-0.0248807,0,0,0
0,0,0,0,-0.023852,0,0,0
0,0,0,0,-0.0227919,0,0,0
0,0,0,0,-0.0217002,0,0,0
0,0,0,0,-0.020577,0,0,0
0,0,0,0,-0.0194226,0,0,0
0,0,0,0,-0.0182376,0,0,0
0,0,0,0,-0.0170229,0,0,0
0,0,0,0,-0.0157796,0,0,0
0,0,0,0,-0.014509,0,0,0
0,0,0,0,-0.0132125,0,0,0
0,0,0,0,-0.011892,0,0,0
0,0,0,0,-0.0105493,0,0,0
0,0,0,0,-0.00918667,0,0,0
0,0,0,0,-0.00780632,0,0,0
0,0,0,0,-0.00641072,0,0,0
0,0,0,0,-0.00500245,0,0,0
0,0,0,0,-0.00358421,0,0,0
0,0,0,0,-0.00215878,0,0,0
0,0,0,0,-0.000729012,0,0,0
0,0,0,0,0.000702215,0,0,0
0,0,0,0,0.002132,0,0,0
0,0,0,0,0.00355745,0,0,0
0,0,0,0,0.00497574,0,0,0
0,0,0,0,0.00638406,0,0,0
0,0,0,0,0.00777973,0,0,0
0,0,0,0,0.00916016,0,0,0
0,0,0,0,0.0105229,0,0,0
0,0,0,0,0.0118657,0,0,0
0,0,0,0,0.0131863,0,0,0
0,0,0,0,0.0144829,0,0,0
0,0,0,0,0.0157538,0,0,0
0,0,0,0,0.0169973,0,0,0
0,0,0,0,0.0182122,0,0,0
0,0,0,0,0.0193973,0,0,0
0,0,0,0,0.020552,0,0,0
0,0,0,0,0.0216755,0,0,0
0,0,0,0,0.0227676,0,0,0
0,0,0,0,0.023828,0,0,0
0,0,0,0,0.024857,0,0,0
0,0,0,0,0.025855,0,0,0
0,0,0,0,0.0268225,0,0,0
0,0,0,0,0.0277606,0,0,0
0,0,0,0,0.0286705,0,0,0
0,0,0,0,0.0295536,0,0,0
0,0,0,0,0.0304118,0,0,0
0,0,0,0,0.0312473,0,0,0
0,0,0,0,0.0320625,0,0,0
0,0,0,0,0.0328606,0,0,0
0,0,0,0,0.0336449,0,0,0
0,0,0,0,0.0344198,0,0,0
0,0,0,0,0.03519,0,0,0
0,0,0,0,0.0359617,0,0,0
0,0,0,0,0.0367418,0,0,0
0,0,0,0,0.0375393,0,0,0
0,0,0,0,0.0383653,0,0,0
0,0,0,0,0.0392339,0,0,0
0,0,0,0,0.0401638,0,0,0
0,0,0,0,0.0411798,0,0,0
0,0,0,0,0.0423164,0,0,0
0,0,0,0,0.0436226,0,0,0
0,0,0,0,0.0451717,0,0,0
0,0,0,0,0.0470775,0,0,0
0,0,0,0,0.049528,0,0,0
0,0,0,0,0.0528566,0,0,0
0,0,0,0,0.0577083,0,0,0
0,0,0,0,0.0654715,0,0,0
0,0,0,0,0.0795283,0,0,0
0,0,0,0,0.109274,0,0,0
0,0,0,0,-0.139549,0,0,0
0,0,0,0,-0.10973,0,0,0
0,0,0,0,-0.0910514,0,0,0
0,0,0,0,-0.0789623,0,0,0
0,0,0,0,-0.0707205,0,0,0
0,0,0,0,-0.0647994,0,0,0
0,0,0,0,-0.0603421,0,0,0
0,0,0,0,-0.0568494,0,0,0
0,0,0,0,-0.0540175,0,0,0
0,0,0,0,-0.0516528,0,0,0
0,0,0,0,-0.0496271,0,0,0
0,0,0,0,-0.0478526,0,0,0
0,0,0,0,-0.0462666,0,0,0
0,0,0,0,-0.0448238,0,0,0
0,0,0,0,-0.0434901,0,0,0
0,0,0,0,-0.0422396,0,0,0
0,0,0,0,-0.0410521,0,0,0
0,0,0,0,-0.0399115,0,0,0
0,0,0,0,-0.038805,0,0,0
0,0,0,0,-0.037722,0,0,0
0,0,0,0,-0.0366541,0,0,0
0,0,0,0,-0.0355938,0,0,0
0,0,0,0,-0.0345352,0,0,0
0,0,0,0,-0.0334732,0,0,0
0,0,0,0,-0.0324034,0,0,0
0,0,0,0,-0.0313222,0,0,0
0,0,0,0,-0.0302265,0,0,0
0,0,0,0,-0.0291136,0,0,0
0,0,0,0,-0.0279815,0,0,0
0,0,0,0,-0.0268283,0,0,0
0,0,0,0,-0.0256526,0,0,0
0,0,0,0,-0.0244534,0,0,0
0,0,0,0,-0.0232299,0,0,0
0,0,0,0,-0.0219817,0,0,0
0,0,0,0,-0.0207087,0,0,0
0,0,0,0,-0.0194109,0,0,0
0,0,0,0,-0.0180888,0,0,0
0,0,0,0,-0.0167431,0,0,0
0,0,0,0,-0.0153745,0,0,0
0,0,0,0,-0.0139843,0,0,0
0,0,0,0,-0.0125738,0,0,0
0,0,0,0,-0.0111446,0,0,0
0,0,0,0,-0.00969831,0,0,0
0,0,0,0,-0.00823692,0,0,0
0,0,0,0,-0.00676246,0,0,0
0,0,0,0,-0.00527714,0,0,0
0,0,0,0,-0.00378324,0,0,0
0,0,0,0,-0.00228316,0,0,0
0,0,0,0,-0.000779325,0,0,0
0,0,0,0,0.000725766,0,0,0
0,0,0,0,0.00222962,0,0,0
0,0,0,0,0.00372976,0,0,0
0,0,0,0,0.00522374,0,0,0
0,0,0,0,0.00670917,0,0,0
0,0,0,0,0.00818376,0,0,0
0,0,0,0,0.00964531,0,0,0
0,0,0,0,0.0110918,0,0,0
0,0,0,0,0.0125213,0,0,0
0,0,0,0,0.013932,0,0,0
0,0,0,0,0.0153225,0,0,0
0,0,0,0,0.0166914,0,0,0
0,0,0,0,0.0180375,0,0,0
0,0,0,0,0.01936,0,0,0
0,0,0,0,0.0206583,0,0,0
0,0,0,0,0.0219318,0,0,0
0,0,0,0,0.0231806,0,0,0
0,0,0,0,0.0244047,0,0,0
0,0,0,0,0.0256046,0,0,0
0,0,0,0,0.026781,0,0,0
0,0,0,0,0.027935,0,0,0
0,0,0,0,0.029068,0,0,0
0,0,0,0,0.0301817,0,0,0
0,0,0,0,0.0312784,0,0,0
0,0,0,0,0.0323607,0,0,0
0,0,0,0,0.0334315,0,0,0
0,0,0,0,0.0344947,0,0,0
0,0,0,0,0.0355545,0,0,0
0,0,0,0,0.036616,0,0,0
0,0,0,0,0.0376854,0,0,0
0,0,0,0,0.0387697,0,0,0
0,0,0,0,0.0398777,0,0,0
0,0,0,0,0.0410198,0,0,0
0,0,0,0,0.0422089,0,0,0
0,0,0,0,0.0434611,0,0,0
0,0,0,0,0.0447964,0,0,0
0,0,0,0,0.046241,0,0,0
0,0,0,0,0.0478287,0,0,0
0,0,0,0,0.0496051,0,0,0
0,0,0,0,0.0516326,0,0,0
0,0,0,0,0.0539992,0,0,0
0,0,0,0,0.0568331,0,0,0
0,0,0,0,0.0603277,0,0,0
0,0,0,0,0.064787,0,0,0
0,0,0,0,0.0707101,0,0,0
0,0,0,0,0.078954,0,0,0
0,0,0,0,0.0910452,0,0,0
0,0,0,0,0.109726,0,0,0
0,0,0,0,0.139547,0,0,0
0,0,0,0,-0.154134,0,0,0
0,0,0,0,-0.128791,0,0,0
0,0,0,0,-0.110038,0,0,0
0,0,0,0,-0.096365,0,0,0
0,0,0,0,-0.0862584,0,0,0
0,0,0,0,-0.0786008,0,0,0
0,0,0,0,-0.0726349,0,0,0
0,0,0,0,-0.0678583,0,0,0
0,0,0,0,-0.0639359,0,0,0
0,0,0,0,-0.0606399,0,0,0
0,0,0,0,-0.0578124,0,0,0
0,0,0,0,-0.0553407,0,0,0
0,0,0,0,-0.0531434,0,0,0
0,0,0,0,-0.0511595,0,0,0
0,0,0,0,-0.0493433,0,0,0
0,0,0,0,-0.0476591,0,0,0
0,0,0,0,-0.0460794,0,0,0
0,0,0,0,-0.0445819,0,0,0
0,0,0,0,-0.0431489,0,0,0
0,0,0,0,-0.0417659,0,0,0
0,0,0,0,-0.0404208,0,0,0
0,0,0,0,-0.0391037,0,0,0
0,0,0,0,-0.0378063,0,0,0
0,0,0,0,-0.0365214,0,0,0
0,0,0,0,-0.0352432,0,0,0
0,0,0,0,-0.0339665,0,0,0
0,0,0,0,-0.0326871,0,0,0
0,0,0,0,-0.0314012,0,0,0
0,0,0,0,-0.0301058,0,0,0
0,0,0,0,-0.0287983,0,0,0
0,0,0,0,-0.0274767,0,0,0
0,0,0,0,-0.0261391,0,0,0
0,0,0,0,-0.0247843,0,0,0
0,0,0,0,-0.0234113,0,0,0
0,0,0,0,-0.0220195,0,0,0
0,0,0,0,-0.0206086,0,0,0
0,0,0,0,-0.0191784,0,0,0
0,0,0,0,-0.0177293,0,0,0
0,0,0,0,-0.0162618,0,0,0
0,0,0,0,-0.0147765,0,0,0
0,0,0,0,-0.0132745,0,0,0
0,0,0,0,-0.0117569,0,0,0
0,0,0,0,-0.0102251,0,0,0
0,0,0,0,-0.00868055,0,0,0
0,0,0,0,-0.00712505,0,0,0
0,0,0,0,-0.00556037,0,0,0
0,0,0,0,-0.00398843,0,0,0
0,0,0,0,-0.00241123,0,0,0
0,0,0,0,-0.000830855,0,0,0
0,0,0,0,0.000750602,0,0,0
0,0,0,0,0.00233102,0,0,0
0,0,0,0,0.00390829,0,0,0
0,0,0,0,0.00548035,0,0,0
0,0,0,0,0.00704519,0,0,0
0,0,0,0,0.00860089,0,0,0
0,0,0,0,0.0101456,0,0,0
0,0,0,0,0.0116777,0,0,0
0,0,0,0,0.0131957,0,0,0
0,0,0,0,0.0146981,0,0,0
0,0,0,0,0.0161838,0,0,0
0,0,0,0,0.0176519,0,0,0
0,0,0,0,0.0191015,0,0,0
0,0,0,0,0.0205323,0,0,0
0,0,0,0,0.021944,0,0,0
0,0,0,0,0.0233365,0,0,0
0,0,0,0,0.0247104,0,0,0
0,0,0,0,0.0260661,0,0,0
0,0,0,0,0.0274047,0,0,0
0,0,0,0,0.0287274,0,0,0
0,0,0,0,0.0300361,0,0,0
0,0,0,0,0.0313327,0,0,0
0,0,0,0,0.03262,0,0,0
0,0,0,0,0.0339009,0,0,0
0,0,0,0,0.0351791,0,0,0
0,0,0,0,0.036459,0,0,0
0,0,0,0,0.0377455,0,0,0
0,0,0,0,0.0390448,0,0,0
0,0,0,0,0.0403638,0,0,0
0,0,0,0,0.0417109,0,0,0
0,0,0,0,0.043096,0,0,0
0,0,0,0,0.0445312,0,0,0
0,0,0,0,0.046031,0,0,0
0,0,0,0,0.0476131,0,0,0
0,0,0,0,0.0492996,0,0,0
0,0,0,0,0.0511184,0,0,0
0,0,0,0,0.0531049,0,0,0
0,0,0,0,0.0553049,0,0,0
0,0,0,0,0.0577793,0,0,0
0,0,0,0,0.0606096,0,0,0
0,0,0,0,0.0639084,0,0,0
0,0,0,0,0.0678337,0,0,0
0,0,0,0,0.0726133,0,0,0
0,0,0,0,0.0785822,0,0,0
0,0,0,0,0.0862429,0,0,0
0,0,0,0,0.0963525,0,0,0
0,0,0,0,0.110029,0,0,0
0,0,0,0,0.128784,0,0,0
0,0,0,0,0.154131,0,0,0
0,0,0,0,-0.162423,0,0,0
0,0,0,0,-0.14126,0,0,0
0,0,0,0,-0.123946,0,0,0
