X,Y,U,V,Stream,Density,Cp,Solid
0.045,0.045,11.7471,1.74115,0.375089,1.225,-0.410261,0
0.045,0.075,10.7295,1.24404,0.704826,1.225,-0.166698,0
0.045,0.105,10.3626,0.932861,1.01886,1.225,-0.0825353,0
0.045,0.135,10.2086,0.731784,1.32658,1.225,-0.0475116,0
0.045,0.165,10.1341,0.595122,1.63138,1.225,-0.0305407,0
0.045,0.195,10.0934,0.49745,1.93463,1.225,-0.0212504,0
0.045,0.225,10.0691,0.424505,2.23698,1.225,-0.0156613,0
0.045,0.255,10.0533,0.367987,2.53877,1.225,-0.0120476,0
0.045,0.285,10.0426,0.32285,2.84018,1.225,-0.00957784,0
0.045,0.315,10.0349,0.28589,3.14133,1.225,-0.00781486,0
0.045,0.345,10.0293,0.254994,3.44228,1.225,-0.00651159,0
0.045,0.375,10.025,0.228715,3.74308,1.225,-0.00552009,0
0.045,0.405,10.0216,0.206034,4.04377,1.225,-0.00474735,0
0.045,0.435,10.0189,0.186216,4.34438,1.225,-0.00413255,0
0.045,0.465,10.0167,0.168716,4.64491,1.225,-0.00363453,0
0.045,0.495,10.0149,0.153125,4.94538,1.225,-0.00322463,0
0.045,0.525,10.0134,0.139128,5.24581,1.225,-0.00288238,0
0.045,0.555,10.0122,0.126481,5.54619,1.225,-0.00259288,0
0.045,0.585,10.0111,0.114992,5.84653,1.225,-0.00234502,0
0.045,0.615,10.0101,0.104508,6.14685,1.225,-0.00213043,0
0.045,0.645,10.0093,0.094905,6.44714,1.225,-0.00194267,0
0.045,0.675,10.0085,0.0860837,6.74741,1.225,-0.00177675,0
0.045,0.705,10.0078,0.0779621,7.04765,1.225,-0.00162875,0
0.045,0.735,10.0072,0.0704731,7.34788,1.225,-0.00149557,0
0.045,0.765,10.0067,0.0635606,7.64809,1.225,-0.00137473,0
0.045,0.795,10.0062,0.0571781,7.94828,1.225,-0.00126425,0
0.045,0.825,10.0057,0.051286,8.24845,1.225,-0.00116253,0
0.045,0.855,10.0052,0.0458508,8.54862,1.225,-0.00106828,0
0.045,0.885,10.0048,0.0408437,8.84877,1.225,-0.000980471,0
0.045,0.915,10.0044,0.0362394,9.14891,1.225,-0.000898285,0
0.045,0.945,10.0041,0.0320156,9.44903,1.225,-0.000821072,0
0.045,0.975,10.0037,0.0281523,9.74915,1.225,-0.000748331,0
0.045,1.005,10.0034,0.024631,10.0493,1.225,-0.000679686,0
0.045,1.035,10.0031,0.0214344,10.3494,1.225,-0.000614866,0
0.045,1.065,10.0028,0.0185459,10.6494,1.225,-0.000553688,0
0.045,1.095,10.0025,0.0159491,10.9495,1.225,-0.000496049,0
0.045,1.125,10.0022,0.0136279,11.2496,1.225,-0.000441909,0
0.045,1.155,10.0019,0.0115658,11.5496,1.225,-0.000391281,0
0.045,1.185,10.0017,0.00974598,11.8497,1.225,-0.000344223,0
0.045,1.215,10.0015,0.00815111,12.1498,1.225,-0.000300828,0
0.045,1.245,10.0013,0.00676307,12.4498,1.225,-0.000261212,0
0.045,1.275,10.0011,0.005563,12.7498,1.225,-0.00022551,0
0.045,1.305,10.001,0.00453124,13.0499,1.225,-0.000193864,0
0.045,1.335,10.0008,0.00364734,13.3499,1.225,-0.000166419,0
0.045,1.365,10.0007,0.00289002,13.6499,1.225,-0.000143311,0
0.045,1.395,10.0006,0.00223734,13.9499,1.225,-0.000124667,0
0.045,1.425,10.0006,0.00166668,14.2499,1.225,-0.000110593,0
0.045,1.455,10.0005,0.00115495,14.55,1.225,-0.000101175,0
0.045,1.485,10.0005,0.000678635,14.85,1.225,-9.64699e-05,0
0.045,1.515,10.0005,0.000214017,15.15,1.225,-9.6509e-05,0
0.045,1.545,10.0005,-0.00026273,15.45,1.225,-0.000101292,0
0.045,1.575,10.0006,-0.000775327,15.75,1.225,-0.00011079,0
0.045,1.605,10.0006,-0.00134729,16.05,1.225,-0.000124945,0
0.045,1.635,10.0007,-0.00200174,16.3501,1.225,-0.000143671,0
0.045,1.665,10.0008,-0.0027613,16.6501,1.225,-0.000166863,0
0.045,1.695,10.001,-0.00364794,16.9501,1.225,-0.000194395,0
0.045,1.725,10.0011,-0.00468296,17.2501,1.225,-0.000226131,0
0.045,1.755,10.0013,-0.00588684,17.5502,1.225,-0.000261926,0
0.045,1.785,10.0015,-0.00727928,17.8502,1.225,-0.000301638,0
0.045,1.815,10.0017,-0.00887916,18.1503,1.225,-0.000345134,0
0.045,1.845,10.002,-0.0107046,18.4503,1.225,-0.000392295,0
0.045,1.875,10.0022,-0.012773,18.7504,1.225,-0.000443031,0
0.045,1.905,10.0025,-0.0151014,19.0505,1.225,-0.000497283,0
0.045,1.935,10.0028,-0.017706,19.3505,1.225,-0.000555036,0
0.045,1.965,10.0031,-0.0206032,19.6506,1.225,-0.000616332,0
0.045,1.995,10.0034,-0.0238093,19.9507,1.225,-0.000681275,0
0.045,2.025,10.0037,-0.0273409,20.2508,1.225,-0.000750044,0
0.045,2.055,10.0041,-0.0312154,20.5509,1.225,-0.000822912,0
0.045,2.085,10.0044,-0.0354513,20.8511,1.225,-0.000900254,0
0.045,2.115,10.0048,-0.0400687,21.1512,1.225,-0.000982573,0
0.045,2.145,10.0052,-0.04509,21.4514,1.225,-0.00107051,0
0.045,2.175,10.0057,-0.0505403,21.7515,1.225,-0.0011649,0
0.045,2.205,10.0062,-0.0564485,22.0517,1.225,-0.00126676,0
0.045,2.235,10.0067,-0.0628482,22.3519,1.225,-0.00137737,0
0.045,2.265,10.0072,-0.0697788,22.6521,1.225,-0.00149835,0
0.045,2.295,10.0079,-0.0772871,22.9523,1.225,-0.00163166,0
0.045,2.325,10.0085,-0.0854289,23.2526,1.225,-0.00177979,0
0.045,2.355,10.0093,-0.0942716,23.5528,1.225,-0.00194584,0
0.045,2.385,10.0101,-0.103897,23.8531,1.225,-0.00213373,0
0.045,2.415,10.0111,-0.114405,24.1534,1.225,-0.00234845,0
0.045,2.445,10.0122,-0.125918,24.4538,1.225,-0.00259643,0
0.045,2.475,10.0135,-0.13859,24.7542,1.225,-0.00288606,0
0.045,2.505,10.015,-0.152613,25.0546,1.225,-0.00322841,0
0.045,2.535,10.0168,-0.168231,25.3551,1.225,-0.00363843,0
0.045,2.565,10.0189,-0.185759,25.6556,1.225,-0.00413656,0
0.045,2.595,10.0216,-0.205606,25.9562,1.225,-0.00475146,0
0.045,2.625,10.025,-0.228317,26.2569,1.225,-0.0055243,0
0.045,2.655,10.0293,-0.254626,26.5577,1.225,-0.00651589,0
0.045,2.685,10.035,-0.285554,26.8587,1.225,-0.00781924,0
0.045,2.715,10.0426,-0.322545,27.1598,1.225,-0.00958231,0
0.045,2.745,10.0534,-0.367714,27.4612,1.225,-0.0120521,0
0.045,2.775,10.0691,-0.424265,27.763,1.225,-0.0156659,0
0.045,2.805,10.0935,-0.497244,28.0654,1.225,-0.0212551,0
0.045,2.835,10.1341,-0.594949,28.3686,1.225,-0.0305455,0
0.045,2.865,10.2086,-0.731646,28.6734,1.225,-0.0475165,0
0.045,2.895,10.3626,-0.932757,28.9811,1.225,-0.0825405,0
0.045,2.925,10.7295,-1.24398,29.2952,1.225,-0.166703,0
0.045,2.955,11.7471,-1.74112,29.6249,1.225,-0.410268,0
0.075,0.045,11.256,0.723542,0.345531,1.225,-0.2722,0
0.075,0.075,10.8083,0.796381,0.675357,1.225,-0.174534,0
0.075,0.105,10.5123,0.717587,0.994028,1.225,-0.110226,0
0.075,0.135,10.3377,0.618551,1.30609,1.225,-0.0725146,0
0.075,0.165,10.2343,0.530438,1.61429,1.225,-0.0502296,0
0.075,0.195,10.1706,0.457762,1.92015,1.225,-0.0365099,0
0.075,0.225,10.1295,0.398653,2.22453,1.225,-0.0276495,0
0.075,0.255,10.1017,0.350296,2.52792,1.225,-0.0216614,0
0.075,0.285,10.0821,0.310242,2.83063,1.225,-0.0174491,0
0.075,0.315,10.0679,0.276596,3.13285,1.225,-0.0143822,0
0.075,0.345,10.0572,0.247945,3.4347,1.225,-0.0120826,0
