X,Y,U,V,Stream,Density,Cp,Solid
0.09,0.09,0,0,0.935461,0,0,0
0.09,0.15,0,0,1.53543,0,0,0
0.09,0.21,0,0,2.13532,0,0,0
0.09,0.27,0,0,2.73513,0,0,0
0.09,0.33,0,0,3.33485,0,0,0
0.09,0.39,0,0,3.93447,0,0,0
0.09,0.45,0,0,4.53397,0,0,0
0.09,0.51,0,0,5.13335,0,0,0
0.09,0.57,0,0,5.7326,0,0,0
0.09,0.63,0,0,6.33169,0,0,0
0.09,0.69,0,0,6.93063,0,0,0
0.09,0.75,0,0,7.5294,0,0,0
0.09,0.81,0,0,8.128,0,0,0
0.09,0.87,0,0,8.72642,0,0,0
0.09,0.93,0,0,9.32464,0,0,0
0.09,0.99,0,0,9.92268,0,0,0
0.09,1.05,0,0,10.5205,0,0,0
0.09,1.11,0,0,11.1182,0,0,0
0.09,1.17,0,0,11.7157,0,0,0
0.09,1.23,0,0,12.3131,0,0,0
0.09,1.29,0,0,12.9103,0,0,0
0.09,1.35,0,0,13.5075,0,0,0
0.09,1.41,0,0,14.1045,0,0,0
0.09,1.47,0,0,14.7015,0,0,0
0.09,1.53,0,0,15.2985,0,0,0
0.09,1.59,0,0,15.8955,0,0,0
0.09,1.65,0,0,16.4925,0,0,0
0.09,1.71,0,0,17.0897,0,0,0
0.09,1.77,0,0,17.6869,0,0,0
0.09,1.83,0,0,18.2843,0,0,0
0.09,1.89,0,0,18.8818,0,0,0
0.09,1.95,0,0,19.4795,0,0,0
0.09,2.01,0,0,20.0773,0,0,0
0.09,2.07,0,0,20.6754,0,0,0
0.09,2.13,0,0,21.2736,0,0,0
0.09,2.19,0,0,21.872,0,0,0
0.09,2.25,0,0,22.4706,0,0,0
0.09,2.31,0,0,23.0694,0,0,0
0.09,2.37,0,0,23.6683,0,0,0
0.09,2.43,0,0,24.2674,0,0,0
0.09,2.49,0,0,24.8666,0,0,0
0.09,2.55,0,0,25.466,0,0,0
0.09,2.61,0,0,26.0655,0,0,0
0.09,2.67,0,0,26.6651,0,0,0
0.09,2.73,0,0,27.2649,0,0,0
0.09,2.79,0,0,27.8647,0,0,0
0.09,2.85,0,0,28.4646,0,0,0
0.09,2.91,0,0,29.0645,0,0,0
0.15,0.09,0,0,0.937002,0,0,0
0.15,0.15,0,0,1.53704,0,0,0
0.15,0.21,0,0,2.137,0,0,0
0.15,0.27,0,0,2.73688,0,0,0
