X,Y,U,V,Stream,Density,Cp,Solid
0.015,0.015,0,0,0.18367,0,0,0
0.015,0.025,0,0,0.283669,0,0,0
0.015,0.035,0,0,0.383667,0,0,0
0.015,0.045,0,0,0.483663,0,0,0
0.015,0.055,0,0,0.583657,0,0,0
0.015,0.065,0,0,0.68365,0,0,0
0.015,0.075,0,0,0.783641,0,0,0
0.015,0.085,0,0,0.883631,0,0,0
0.015,0.095,0,0,0.983618,0,0,0
0.015,0.105,0,0,1.0836,0,0,0
0.015,0.115,0,0,1.18359,0,0,0
0.015,0.125,0,0,1.28357,0,0,0
0.015,0.135,0,0,1.38355,0,0,0
0.015,0.145,0,0,1.48353,0,0,0
0.015,0.155,0,0,1.58351,0,0,0
0.015,0.165,0,0,1.68348,0,0,0
0.015,0.175,0,0,1.78345,0,0,0
0.015,0.185,0,0,1.88342,0,0,0
0.015,0.195,0,0,1.98339,0,0,0
0.015,0.205,0,0,2.08336,0,0,0
0.015,0.215,0,0,2.18332,0,0,0
0.015,0.225,0,0,2.28328,0,0,0
0.015,0.235,0,0,2.38324,0,0,0
0.015,0.245,0,0,2.4832,0,0,0
0.015,0.255,0,0,2.58315,0,0,0
0.015,0.265,0,0,2.68311,0,0,0
0.015,0.275,0,0,2.78306,0,0,0
0.015,0.285,0,0,2.883,0,0,0
0.015,0.295,0,0,2.98295,0,0,0
0.015,0.305,0,0,3.08289,0,0,0
0.015,0.315,0,0,3.18283,0,0,0
0.015,0.325,0,0,3.28277,0,0,0
0.015,0.335,0,0,3.3827,0,0,0
0.015,0.345,0,0,3.48263,0,0,0
0.015,0.355,0,0,3.58256,0,0,0
0.015,0.365,0,0,3.68249,0,0,0
0.015,0.375,0,0,3.78241,0,0,0
0.015,0.385,0,0,3.88233,0,0,0
0.015,0.395,0,0,3.98225,0,0,0
0.015,0.405,0,0,4.08217,0,0,0
0.015,0.415,0,0,4.18208,0,0,0
0.015,0.425,0,0,4.28199,0,0,0
0.015,0.435,0,0,4.38189,0,0,0
0.015,0.445,0,0,4.48179,0,0,0
0.015,0.455,0,0,4.58169,0,0,0
0.015,0.465,0,0,4.68159,0,0,0
0.015,0.475,0,0,4.78148,0,0,0
0.015,0.485,0,0,4.88137,0,0,0
0.015,0.495,0,0,4.98126,0,0,0
0.015,0.505,0,0,5.08114,0,0,0
0.015,0.515,0,0,5.18102,0,0,0
0.015,0.525,0,0,5.2809,0,0,0
0.015,0.535,0,0,5.38077,0,0,0
0.015,0.545,0,0,5.48064,0,0,0
0.015,0.555,0,0,5.5805,0,0,0
0.015,0.565,0,0,5.68036,0,0,0
0.015,0.575,0,0,5.78022,0,0,0
0.015,0.585,0,0,5.88007,0,0,0
0.015,0.595,0,0,5.97992,0,0,0
0.015,0.605,0,0,6.07977,0,0,0
0.015,0.615,0,0,6.17961,0,0,0
0.015,0.625,0,0,6.27945,0,0,0
0.015,0.635,0,0,6.37929,0,0,0
0.015,0.645,0,0,6.47912,0,0,0
0.015,0.655,0,0,6.57895,0,0,0
0.015,0.665,0,0,6.67877,0,0,0
0.015,0.675,0,0,6.77859,0,0,0
0.015,0.685,0,0,6.8784,0,0,0
0.015,0.695,0,0,6.97821,0,0,0
0.015,0.705,0,0,7.07802,0,0,0
0.015,0.715,0,0,7.17782,0,0,0
0.015,0.725,0,0,7.27762,0,0,0
0.015,0.735,0,0,7.37741,0,0,0
0.015,0.745,0,0,7.4772,0,0,0
0.015,0.755,0,0,7.57699,0,0,0
0.015,0.765,0,0,7.67677,0,0,0
0.015,0.775,0,0,7.77655,0,0,0
0.015,0.785,0,0,7.87632,0,0,0
0.015,0.795,0,0,7.97609,0,0,0
0.015,0.805,0,0,8.07585,0,0,0
0.015,0.815,0,0,8.17561,0,0,0
0.015,0.825,0,0,8.27537,0,0,0
0.015,0.835,0,0,8.37512,0,0,0
0.015,0.845,0,0,8.47486,0,0,0
0.015,0.855,0,0,8.57461,0,0,0
0.015,0.865,0,0,8.67434,0,0,0
0.015,0.875,0,0,8.77408,0,0,0
0.015,0.885,0,0,8.87381,0,0,0
0.015,0.895,0,0,8.97353,0,0,0
0.015,0.905,0,0,9.07325,0,0,0
0.015,0.915,0,0,9.17296,0,0,0
0.015,0.925,0,0,9.27267,0,0,0
0.015,0.935,0,0,9.37238,0,0,0
0.015,0.945,0,0,9.47208,0,0,0
0.015,0.955,0,0,9.57178,0,0,0
0.015,0.965,0,0,9.67147,0,0,0
0.015,0.975,0,0,9.77116,0,0,0
0.015,0.985,0,0,9.87085,0,0,0
0.015,0.995,0,0,9.97053,0,0,0
0.015,1.005,0,0,10.0702,0,0,0
0.015,1.015,0,0,10.1699,0,0,0
0.015,1.025,0,0,10.2695,0,0,0
0.015,1.035,0,0,10.3692,0,0,0
0.015,1.045,0,0,10.4689,0,0,0
0.015,1.055,0,0,10.5685,0,0,0
0.015,1.065,0,0,10.6682,0,0,0
0.015,1.075,0,0,10.7678,0,0,0
0.015,1.085,0,0,10.8675,0,0,0
0.015,1.095,0,0,10.9671,0,0,0
0.015,1.105,0,0,11.0667,0,0,0
0.015,1.115,0,0,11.1664,0,0,0
0.015,1.125,0,0,11.266,0,0,0
0.015,1.135,0,0,11.3656,0,0,0
