X,Y,U,V,Stream,Density,Cp,Solid,P,T
0,0,0,0,-0.0594029,0,0,0,0,0
0,0,0,0,-0.0561532,0,0,0,0,0
0,0,0,0,-0.0546386,0,0,0,0,0
0,0,0,0,-0.0538149,0,0,0,0,0
0,0,0,0,-0.0533061,0,0,0,0,0
0,0,0,0,-0.0529577,0,0,0,0,0
0,0,0,0,-0.0526977,0,0,0,0,0
0,0,0,0,-0.0524887,0,0,0,0,0
0,0,0,0,-0.0523096,0,0,0,0,0
0,0,0,0,-0.0521474,0,0,0,0,0
0,0,0,0,-0.0519936,0,0,0,0,0
0,0,0,0,-0.0518425,0,0,0,0,0
0,0,0,0,-0.0516899,0,0,0,0,0
0,0,0,0,-0.0515328,0,0,0,0,0
0,0,0,0,-0.0513686,0,0,0,0,0
0,0,0,0,-0.0511955,0,0,0,0,0
0,0,0,0,-0.0510119,0,0,0,0,0
0,0,0,0,-0.0508164,0,0,0,0,0
0,0,0,0,-0.0506079,0,0,0,0,0
0,0,0,0,-0.0503853,0,0,0,0,0
0,0,0,0,-0.0501477,0,0,0,0,0
0,0,0,0,-0.0498942,0,0,0,0,0
0,0,0,0,-0.049624,0,0,0,0,0
0,0,0,0,-0.0493363,0,0,0,0,0
0,0,0,0,-0.0490306,0,0,0,0,0
0,0,0,0,-0.048706,0,0,0,0,0
0,0,0,0,-0.048362,0,0,0,0,0
0,0,0,0,-0.0479979,0,0,0,0,0
0,0,0,0,-0.0476132,0,0,0,0,0
0,0,0,0,-0.0472072,0,0,0,0,0
0,0,0,0,-0.0467795,0,0,0,0,0
0,0,0,0,-0.0463296,0,0,0,0,0
0,0,0,0,-0.0458568,0,0,0,0,0
0,0,0,0,-0.0453609,0,0,0,0,0
0,0,0,0,-0.0448413,0,0,0,0,0
0,0,0,0,-0.0442976,0,0,0,0,0
0,0,0,0,-0.0437295,0,0,0,0,0
0,0,0,0,-0.0431366,0,0,0,0,0
0,0,0,0,-0.0425185,0,0,0,0,0
0,0,0,0,-0.041875,0,0,0,0,0
0,0,0,0,-0.0412059,0,0,0,0,0
0,0,0,0,-0.0405109,0,0,0,0,0
0,0,0,0,-0.0397898,0,0,0,0,0
0,0,0,0,-0.0390426,0,0,0,0,0
0,0,0,0,-0.038269,0,0,0,0,0
0,0,0,0,-0.0374692,0,0,0,0,0
0,0,0,0,-0.0366431,0,0,0,0,0
